Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
3U8155,321,...4...,成都/双流,0620,0800,西宁/曹家堡,国内
3U8156,320,.2.....,吐鲁番/交河,1150,1420,西宁/曹家堡,国内
3U8156,321,...4...,吐鲁番/交河,1150,1420,西宁/曹家堡,国内
3U8156,320,.....6.,吐鲁番/交河,1150,1420,西宁/曹家堡,国内
3U8157,320,.2.4.6.,温州/龙湾,1105,1335,贵阳/龙洞堡,国内
3U8158,320,.2.4.6.,贵阳/龙洞堡,1425,1630,温州/龙湾,国内
3U8161,320,.2.4.6.,哈尔滨/太平,0710,1155,广州/白云,国内
3U8162,320,.2.4.6.,广州/白云,1255,1730,哈尔滨/太平,国内
3U8163,319,1......,西昌/青山,1000,1050,德宏/芒市,国内
3U8164,319,1......,德宏/芒市,1140,1230,西昌/青山,国内
3U8169,320,1.3.5..,杭州/萧山,0620,0920,兰州/中川,国内
3U8170,320,1.3.5..,嘉峪关,1440,1605,兰州/中川,国内
3U8171,320,..3.5.7,西宁/曹家堡,0905,1155,南宁/吴圩,国内
3U8171,320,1......,西宁/曹家堡,0910,1155,南宁/吴圩,国内
3U8172,320,1.3.5.7,南宁/吴圩,1300,1550,西宁/曹家堡,国内
3U8173,321,..3456.,成都/双流,1645,1905,南京/禄口,国内
3U8173,330,12....7,成都/双流,1645,1905,南京/禄口,国内
3U8174,321,..3456.,南京/禄口,2020,2330,成都/双流,国内
3U8174,330,12....7,南京/禄口,2020,2320,成都/双流,国内
3U8175,320,1234567,西昌/青山,0705,0855,西安/咸阳,国内
3U8176,320,1234567,西安/咸阳,0955,1155,西昌/青山,国内
3U8179,321,1.3456.,重庆/江北,1745,1935,南昌/昌北,国内
3U8180,321,1.3456.,南昌/昌北,2200,0010,重庆/江北,国内
3U8181,321,1234567,海口/美兰,1200,1505,太原/武宿,国内
3U8182,321,1234567,太原/武宿,1615,1930,海口/美兰,国内
3U8193,320,1......,成都/双流,1615,1730,西昌/青山,国内
3U8194,320,1......,西昌/青山,2205,2315,成都/双流,国内
3U8197,321,1234567,重庆/江北,0805,0950,合肥/新桥,国内
3U8198,321,..3....,合肥/新桥,1040,1240,重庆/江北,国内
3U8198,321,12.4567,合肥/新桥,1050,1300,重庆/江北,国内
3U8201,320,1.3.5.7,昆明/长水,1625,1920,上海/浦东,国内
3U8201,320,...4...,昆明/长水,1750,2100,上海/浦东,国内
3U8201,320,.2...6.,昆明/长水,1750,2100,上海/浦东,国内
3U8202,320,1.3.5.7,上海/浦东,2045,0035,昆明/长水,国内
3U8202,320,.2.4.6.,上海/浦东,2210,0155,昆明/长水,国内
3U8203,320,..3.5.7,西昌/青山,0640,0750,贵阳/龙洞堡,国内
3U8204,320,..3.5.7,贵阳/龙洞堡,0855,1005,西昌/青山,国内
3U8205,320,1.3.5.7,昆明/长水,1640,1845,广州/白云,国内
3U8206,320,.2.4...,广州/白云,0615,0855,昆明/长水,国内
3U8206,320,1......,广州/白云,0620,0850,昆明/长水,国内
3U8206,320,.....6.,广州/白云,0620,0855,昆明/长水,国内
3U8207,321,.234.67,哈尔滨/太平,0650,0920,济南/遥墙,国内
3U8207,321,1...5..,哈尔滨/太平,0700,0920,济南/遥墙,国内
3U8208,321,1.3.5.7,揭阳/潮汕,1410,1640,济南/遥墙,国内
3U8208,321,.2.4.6.,揭阳/潮汕,1410,1640,济南/遥墙,国内
3U8209,320,1.3.5.7,北京/首都,0745,1000,中卫/沙坡头,国内
3U8210,320,1.3.5.7,乌鲁木齐/地窝堡,1725,2020,中卫/沙坡头,国内
3U8211,320,1.3.5.7,西安/咸阳,1715,1935,上海/浦东,国内
3U8212,320,1.3.5.7,上海/浦东,2050,2345,西安/咸阳,国内
3U8215,320,.2.4.67,昆明/长水,1510,1745,郑州/新郑,国内
3U8216,320,......7,郑州/新郑,1845,2135,昆明/长水,国内
3U8216,320,.2.4.6.,郑州/新郑,1845,2135,昆明/长水,国内
3U8219,319,..3.5.7,重庆/江北,0705,0835,武汉/天河,国内
3U8220,319,..3.5.7,神农架/红坪,1130,1240,武汉/天河,国内
3U8221,320,1234567,昆明/长水,0850,1130,银川/河东,国内
3U8222,320,1234567,银川/河东,2045,2330,昆明/长水,国内
3U8223,320,.2.4.6.,西昌/青山,1650,2030,长春/龙嘉,国内
3U8224,320,.2.4.6.,长春/龙嘉,2125,0125,西昌/青山,国内
3U8229,319,..3....,成都/双流,1555,1755,文山/普者黑,国内
3U8229,319,1...5.7,成都/双流,1610,1805,文山/普者黑,国内
3U8230,319,1...5.7,文山/普者黑,1850,2030,成都/双流,国内
3U8230,319,..3....,文山/普者黑,1845,2030,成都/双流,国内
3U8231,320,.2.....,重庆/江北,1920,2140,青岛/流亭,国内
3U8231,321,1.34567,重庆/江北,1920,2140,青岛/流亭,国内
3U8232,320,.2.....,青岛/流亭,2250,0155,重庆/江北,国内
3U8232,321,1.34567,青岛/流亭,2250,0155,重庆/江北,国内
3U8233,319,.....6.,成都/双流,1605,1755,宜春/明月山,国内
3U8233,320,.2.4...,成都/双流,1605,1755,宜春/明月山,国内
3U8234,319,.....6.,厦门/高崎,2120,2240,宜春/明月山,国内
3U8234,320,.2.4...,厦门/高崎,2120,2240,宜春/明月山,国内
3U8237,320,.2.4.6.,黄山/屯溪,1515,1815,宜宾/菜坝,国内
3U8238,320,.2.4.6.,宜宾/菜坝,1905,2125,黄山/屯溪,国内
3U8241,320,12.4.6.,西昌/青山,0700,0810,贵阳/龙洞堡,国内
3U8242,320,1..4.6.,温州/龙湾,1205,1445,贵阳/龙洞堡,国内
3U8242,320,.2.....,温州/龙湾,1210,1505,贵阳/龙洞堡,国内
3U8243,319,.2.4.6.,昆明/长水,1655,1935,厦门/高崎,国内
3U8244,319,.2.4.6.,厦门/高崎,2105,0015,昆明/长水,国内
3U8245,320,1.3.5.7,昆明/长水,1850,2135,合肥/新桥,国内
3U8246,320,1.3.5.7,合肥/新桥,2225,0120,昆明/长水,国内
3U8249,320,1...5.7,成都/双流,0645,0755,西昌/青山,国内
3U8250,320,1...5.7,西昌/青山,0840,0945,成都/双流,国内
3U8251,320,.2.45.7,杭州/萧山,0615,0855,重庆/江北,国内
3U8251,320,1....6.,杭州/萧山,0615,0850,重庆/江北,国内
3U8251,320,..3....,杭州/萧山,0615,0900,重庆/江北,国内
3U8252,320,1234567,丽江/三义,1250,1425,重庆/江北,国内
3U8253,321,123.567,成都/双流,1425,1640,石家庄/正定,国内
3U8253,321,...4...,成都/双流,1425,1640,石家庄/正定,国内
3U8254,321,1234567,沈阳/桃仙,2035,2225,石家庄/正定,国内
3U8255,319,......7,成都/双流,1140,1230,达州/河市,国内
3U8255,319,1...5..,成都/双流,0715,0810,达州/河市,国内
3U8256,319,......7,泉州/晋江,1620,1850,达州/河市,国内
3U8256,319,1...5..,泉州/晋江,1200,1430,达州/河市,国内
3U8257,321,.2.4.6.,成都/双流,1855,2130,天津/滨海,国内
3U8258,321,.2.4.6.,天津/滨海,2250,0150,成都/双流,国内
3U8303,321,.2.4.6.,北京/首都,2320,0125,哈尔滨/太平,国内
3U8304,321,.2.4.6.,哈尔滨/太平,1915,2140,北京/首都,国内
3U8305,321,.2.4.6.,哈尔滨/太平,1020,1345,上海/浦东,国内
3U8306,321,.2.4.6.,上海/浦东,1455,1805,哈尔滨/太平,国内
3U8315,319,..3....,杭州/萧山,0600,0705,阜阳,国内
3U8315,319,1...5..,杭州/萧山,0600,0705,阜阳,国内
3U8315,319,......7,杭州/萧山,0600,0705,阜阳,国内
3U8316,319,1.3.5.7,成都/双流,1155,1355,阜阳,国内
3U8317,320,1.3.5.7,重庆/江北,0635,0820,郑州/新郑,国内
3U8318,320,1.3.5.7,延吉/朝阳川,1245,1545,郑州/新郑,国内
3U8325,321,...4.6.,哈尔滨/太平,0645,0950,常州/奔牛,国内
3U8325,321,123.5.7,哈尔滨/太平,1055,1410,常州/奔牛,国内
3U8326,321,1234567,福州/长乐,1820,1940,常州/奔牛,国内
3U8353,320,1.3.5.7,天津/滨海,0905,1120,南昌/昌北,国内
3U8354,320,1.3.5.7,北海/福成,1505,1650,南昌/昌北,国内
3U8357,321,1234567,天津/滨海,0620,1025,海口/美兰,国内
3U8358,321,1234567,海口/美兰,1130,1505,天津/滨海,国内
3U8365,319,1.3.5.7,昆明/长水,0750,1045,太原/武宿,国内
3U8365,319,.2.4.6.,昆明/长水,0810,1105,太原/武宿,国内
3U8366,319,1234567,长春/龙嘉,1640,1915,太原/武宿,国内
3U8367,320,..3....,成都/双流,1640,2030,长春/龙嘉,国内
3U8367,320,1...5.7,成都/双流,1640,2030,长春/龙嘉,国内
3U8368,320,1.3.5.7,长春/龙嘉,2125,0145,成都/双流,国内
3U8369,321,...4...,成都/双流,0650,0925,天津/滨海,国内
3U8369,321,123.567,成都/双流,0700,0925,天津/滨海,国内
3U8370,321,12345.7,天津/滨海,1040,1340,成都/双流,国内
3U8370,321,.....6.,天津/滨海,1040,1350,成都/双流,国内
3U8371,320,.2.....,成都/双流,0605,0955,哈尔滨/太平,国内
3U8371,320,...4.6.,成都/双流,0605,1000,哈尔滨/太平,国内
3U8371,320,......7,成都/双流,0615,0955,哈尔滨/太平,国内
3U8371,320,1.3.5..,成都/双流,0615,1000,哈尔滨/太平,国内
3U8372,320,.....6.,哈尔滨/太平,1050,1510,成都/双流,国内
3U8372,320,...4...,哈尔滨/太平,1050,1515,成都/双流,国内
3U8372,320,1.3.5.7,哈尔滨/太平,1050,1515,成都/双流,国内
3U8372,320,.2.....,哈尔滨/太平,1050,1515,成都/双流,国内
3U8375,321,123456.,成都/双流,2025,2225,南昌/昌北,国内
3U8375,321,......7,成都/双流,2030,2230,南昌/昌北,国内
3U8376,321,......7,南昌/昌北,2320,0145,成都/双流,国内
3U8376,321,123456.,南昌/昌北,2315,0145,成都/双流,国内
3U8377,320,12.4.6.,成都/双流,0645,0905,徐州/观音,国内
3U8378,320,.2.4.6.,大连/周水子,1215,1330,徐州/观音,国内
3U8378,320,1......,大连/周水子,1215,1330,徐州/观音,国内
3U8379,321,1234567,西安/咸阳,0615,0755,成都/双流,国内
3U8380,321,1234567,成都/双流,0610,0745,西安/咸阳,国内
3U8383,320,1234567,昆明/长水,0650,0945,温州/龙湾,国内
3U8384,320,..3...7,温州/龙湾,1720,2040,昆明/长水,国内
3U8384,320,12.456.,温州/龙湾,1720,2040,昆明/长水,国内
3U8401,320,.2.4.6.,三亚/凤凰,1920,2335,北京/首都,国内
3U8402,320,.2.4.6.,北京/首都,0735,1200,三亚/凤凰,国内
3U8421,320,1.3.5.7,杭州/萧山,0750,1010,广州/白云,国内
3U8422,320,1.3.5.7,广州/白云,1140,1350,杭州/萧山,国内
3U8425,320,.....6.,成都/双流,0630,0840,邯郸,国内
3U8425,320,.2.4...,成都/双流,0840,1050,邯郸,国内
3U8426,320,.....6.,邯郸,0925,1150,成都/双流,国内
3U8426,320,.2.4...,邯郸,1145,1410,成都/双流,国内
3U8427,321,.....6.,成都/双流,0750,0935,桂林/两江,国内
3U8427,321,.2.4...,成都/双流,0745,0925,桂林/两江,国内
3U8428,321,.2.4...,连城/冠豸山,1220,1350,桂林/两江,国内
3U8428,321,.....6.,连城/冠豸山,1245,1415,桂林/两江,国内
3U8437,320,1.3.5.7,西安/咸阳,0910,1210,深圳/宝安,国内
3U8438,320,1.3.5.7,深圳/宝安,1325,1615,西安/咸阳,国内
3U8439,319,.23....,重庆/江北,0650,0940,林芝/米林,国内
3U8439,319,...4567,重庆/江北,0705,0940,林芝/米林,国内
3U8440,319,.234567,林芝/米林,1035,1245,重庆/江北,国内
3U8455,320,1......,杭州/萧山,1800,2045,南宁/吴圩,国内
3U8455,320,.2.4.6.,杭州/萧山,1840,2125,南宁/吴圩,国内
3U8456,320,1......,南宁/吴圩,2135,0005,杭州/萧山,国内
3U8456,320,...4.6.,南宁/吴圩,2215,0035,杭州/萧山,国内
3U8456,320,.2.....,南宁/吴圩,2215,0035,杭州/萧山,国内
3U8457,320,1.3.5.7,深圳/宝安,0655,0935,西昌/青山,国内
3U8458,320,1.3.5.7,林芝/米林,1400,1600,西昌/青山,国内
3U8477,321,.....6.,成都/双流,0615,0845,深圳/宝安,国内
3U8478,321,.....6.,深圳/宝安,0945,1225,成都/双流,国内
3U8487,321,1234567,南宁/吴圩,0815,0955,南昌/昌北,国内
3U8488,321,1234567,鄂尔多斯/伊金霍洛,1410,1620,南昌/昌北,国内
3U8489,320,.2.4...,成都/双流,1530,1800,福州/长乐,国内
3U8489,321,.....6.,成都/双流,1525,1800,福州/长乐,国内
3U8490,320,.2.4...,福州/长乐,1900,2210,成都/双流,国内
3U8490,321,.....6.,福州/长乐,1900,2210,成都/双流,国内
3U8493,321,.2.4.6.,重庆/江北,0700,0820,西安/咸阳,国内
3U8494,321,.....6.,阿勒泰,1420,1740,西安/咸阳,国内
3U8494,321,.2.4...,阿勒泰,1420,1740,西安/咸阳,国内
3U8503,321,.2.....,哈尔滨/太平,0910,1150,徐州/观音,国内
3U8503,321,...4.6.,哈尔滨/太平,0910,1150,徐州/观音,国内
3U8504,321,.2.....,贵阳/龙洞堡,1600,1810,徐州/观音,国内
3U8504,321,...4.6.,贵阳/龙洞堡,1600,1810,徐州/观音,国内
3U8505,319,....5..,重庆/江北,1650,1905,福州/长乐,国内
3U8505,319,......7,重庆/江北,1700,1915,福州/长乐,国内
3U8505,319,1......,重庆/江北,1705,1920,福州/长乐,国内
3U8505,319,..3....,重庆/江北,1655,1915,福州/长乐,国内
3U8506,319,....5..,福州/长乐,2015,2300,重庆/江北,国内
3U8506,319,1.3...7,福州/长乐,2015,2300,重庆/江北,国内
3U8507,321,1234567,重庆/江北,0605,0820,济南/遥墙,国内
3U8508,321,1234567,济南/遥墙,0925,1210,重庆/江北,国内
3U8509,320,.2.4.6.,重庆/江北,0750,0935,郑州/新郑,国内
3U8510,320,.2.4.6.,郑州/新郑,1040,1235,重庆/江北,国内
3U8511,319,1.3.5.7,西安/咸阳,0720,0850,宜宾/菜坝,国内
3U8512,319,1.3.5.7,三亚/凤凰,1225,1440,宜宾/菜坝,国内
3U8513,320,...4567,昆明/长水,0620,0755,重庆/江北,国内
3U8513,320,1......,昆明/长水,0640,0815,重庆/江北,国内
3U8513,320,.23....,昆明/长水,0640,0820,重庆/江北,国内
3U8514,320,..3....,兰州/中川,1210,1355,重庆/江北,国内
3U8514,320,.2.4.6.,兰州/中川,1210,1355,重庆/江北,国内
3U8514,320,1...5.7,兰州/中川,1210,1410,重庆/江北,国内
3U8515,319,1.3.5.7,攀枝花/保安营,1625,1745,重庆/江北,国内
3U8516,319,1...5.7,北京/首都,0650,1000,重庆/江北,国内
3U8516,319,..3....,北京/首都,0650,0950,重庆/江北,国内
3U8517,321,......7,哈尔滨/太平,0855,1155,合肥/新桥,国内
3U8517,321,1.3.5..,哈尔滨/太平,0855,1155,合肥/新桥,国内
3U8518,321,1.3.5.7,贵阳/龙洞堡,1605,1805,合肥/新桥,国内
3U8523,319,1.3.5.7,西安/咸阳,0935,1230,珠海/金湾,国内
3U8523,320,.2.4.6.,西安/咸阳,0935,1230,珠海/金湾,国内
3U8524,319,1.3.5.7,珠海/金湾,1950,2225,西安/咸阳,国内
3U8524,320,.2.4.6.,珠海/金湾,1945,2225,西安/咸阳,国内
3U8525,321,.2...67,成都/双流,0810,1155,乌鲁木齐/地窝堡,国内
3U8525,321,1.345..,成都/双流,0825,1155,乌鲁木齐/地窝堡,国内
3U8526,321,1234567,喀什,1540,1730,乌鲁木齐/地窝堡,国内
3U8527,320,1234567,昆明/长水,0930,1150,西安/咸阳,国内
3U8528,320,1234567,西安/咸阳,2210,0035,昆明/长水,国内
3U8529,320,1234567,杭州/萧山,0900,1225,昆明/长水,国内
3U8530,320,1234567,昆明/长水,1325,1610,杭州/萧山,国内
3U8531,320,1.3.5.7,成都/双流,0810,1005,太原/武宿,国内
3U8532,320,..3...7,大同/云冈,1245,1345,太原/武宿,国内
3U8532,320,1...5..,大同/云冈,1245,1345,太原/武宿,国内
3U8533,320,1234567,丽江/三义,0845,1015,绵阳/南郊,国内
3U8534,320,1234567,南京/禄口,1505,1735,绵阳/南郊,国内
3U8535,320,1234567,杭州/萧山,1855,2150,贵阳/龙洞堡,国内
3U8536,320,1234567,贵阳/龙洞堡,2240,0045,杭州/萧山,国内
3U8537,319,.2.4.6.,西安/咸阳,0750,0935,宜宾/菜坝,国内
3U8538,319,.2.4.6.,丽江/三义,1305,1425,宜宾/菜坝,国内
3U8541,321,..3....,哈尔滨/太平,0715,1015,太原/武宿,国内
3U8541,321,1...5.7,哈尔滨/太平,0720,1015,太原/武宿,国内
3U8542,321,1.3.5.7,三亚/凤凰,1535,1905,太原/武宿,国内
3U8543,320,.2.4.6.,重庆/江北,1430,1640,南京/禄口,国内
3U8544,320,...4.6.,南京/禄口,1800,2025,重庆/江北,国内
3U8544,320,.2.....,南京/禄口,1800,2025,重庆/江北,国内
3U8547,319,1234567,成都/双流,0605,0850,北京/首都,国内
3U8548,319,1234567,北京/首都,1015,1325,成都/双流,国内
3U8549,320,...4...,成都/双流,1855,2115,呼和浩特/白塔,国内
3U8549,320,.2..567,成都/双流,1945,2200,呼和浩特/白塔,国内
3U8549,320,1......,成都/双流,2005,2220,呼和浩特/白塔,国内
3U8549,320,..3....,成都/双流,2005,2225,呼和浩特/白塔,国内
3U8550,320,.2..5.7,呼和浩特/白塔,2250,0125,成都/双流,国内
3U8550,320,...4...,呼和浩特/白塔,2205,0045,成都/双流,国内
3U8550,320,.....6.,呼和浩特/白塔,2250,0135,成都/双流,国内
3U8550,320,1......,呼和浩特/白塔,2310,0140,成都/双流,国内
3U8550,320,..3....,呼和浩特/白塔,2315,0140,成都/双流,国内
3U8553,320,1234567,昆明/长水,0755,0935,重庆/江北,国内
3U8554,320,1234567,乌鲁木齐/地窝堡,1600,1945,重庆/江北,国内
3U8567,321,1234567,哈尔滨/太平,0645,0915,天津/滨海,国内
3U8568,321,1.3.5.7,兰州/中川,1400,1620,天津/滨海,国内
3U8568,321,.2.4.6.,兰州/中川,1400,1620,天津/滨海,国内
3U8569,320,1.3.5.7,成都/双流,1525,1650,兰州/中川,国内
3U8570,320,......7,敦煌,2010,2145,兰州/中川,国内
3U8570,320,....5..,敦煌,2010,2145,兰州/中川,国内
3U8570,320,1.3....,敦煌,2010,2145,兰州/中川,国内
3U8571,321,1234567,天津/滨海,1530,1815,泉州/晋江,国内
3U8572,321,1234567,泉州/晋江,1900,2145,天津/滨海,国内
3U8573,320,.2.....,成都/双流,0605,0820,西双版纳/嘎洒,国内
3U8573,320,1.34567,成都/双流,0610,0820,西双版纳/嘎洒,国内
3U8574,320,1...5..,西双版纳/嘎洒,0905,1100,成都/双流,国内
3U8574,320,.234.67,西双版纳/嘎洒,0905,1055,成都/双流,国内
3U8577,320,.2.4.6.,天津/滨海,0835,1050,南昌/昌北,国内
3U8578,320,.2.4.6.,丽江/三义,1520,1740,南昌/昌北,国内
3U8581,320,1234567,杭州/萧山,1715,2035,哈尔滨/太平,国内
3U8582,320,1234567,哈尔滨/太平,2125,0055,杭州/萧山,国内
3U8583,321,1.3.5.7,哈尔滨/太平,0730,1050,郑州/新郑,国内
3U8584,321,1.3.5.7,绵阳/南郊,1520,1700,郑州/新郑,国内
3U8587,319,1234567,西安/咸阳,1710,2040,乌鲁木齐/地窝堡,国内
3U8588,319,1234567,乌鲁木齐/地窝堡,2130,0045,西安/咸阳,国内
3U8593,321,1234567,重庆/江北,1045,1255,常州/奔牛,国内
3U8594,321,1234567,常州/奔牛,2225,0110,重庆/江北,国内
3U8595,321,.2.4.6.,哈尔滨/太平,0740,1120,西安/咸阳,国内
3U8595,321,1.3.5.7,哈尔滨/太平,0740,1120,西安/咸阳,国内
3U8596,321,.2.4.6.,北海/福成,1710,1950,西安/咸阳,国内
