Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
MU5097,A330-300,1234567,上海虹桥,1420-,1615-,台北松山,港澳
MU5098,A330-300,1234567,台北松山,1725-,1920-,上海虹桥,港澳
MU721,A330-300,1234567,上海虹桥,0900-,1140-,香港,港澳
MU722,A330-300,...4...,香港,1240-,1455-,上海虹桥,港澳
MU722,A330-300,123.567,香港,1240-,1500-,上海虹桥,港澳
MU2087,B737-800,1..4...,武汉,1445-,1715-,桃园,港澳
MU2088,B737-800,1..4...,桃园,1805-,2045-,武汉,港澳
MU2661,B737-800,....5.7,武汉,1445-,1705-,高雄,港澳
MU2662,B737-800,....5.7,高雄,1755-,2030-,武汉,港澳
MU5011,B737-800,......7,太原,0825-,1125-,桃园,港澳
MU5011,B737-800,.2.4...,太原,0825-,1125-,桃园,港澳
MU5012,B737-800,.2.4..7,桃园,2005-,2235-,太原,港澳
MU5027,B737-800,1234567,温州,1205-,1400-,香港,港澳
MU5028,B737-800,1234567,香港,1455-,1640-,温州,港澳
MU5095,B737-800,.2.4..7,石家庄,1605-,1910-,桃园,港澳
MU5096,B737-800,.2.4..7,桃园,1215-,1515-,石家庄,港澳
MU2007,A320,1234567,上海浦东,1225-,1500-,澳门,港澳
MU2008,A320,1234567,澳门,1600-,1810-,上海浦东,港澳
MU2009,A320,1234567,宁波,0900-,1020-,桃园,港澳
MU2010,A320,1234567,桃园,1115-,1220-,宁波,港澳
MU203,A320,1234567,西安,1110-,1335-,香港,港澳
MU2037,A320,..3..6.,西安,0850-,1200-,桃园,港澳
MU2038,A320,..3..6.,桃园,1300-,1635-,西安,港澳
MU204,A320,1234567,香港,1435-,1700-,西安,港澳
MU2041,A320,....5..,青岛,0915-,1255-,桃园,港澳
MU2042,A320,....5..,桃园,1940-,1530-,青岛,港澳
MU2047,A320,...4..7,南昌,1345-,1525-,桃园,港澳
MU2047,A320,1....6.,南昌,0820-,1000-,桃园,港澳
MU2048,A320,1....6.,桃园,1625-,1805-,南昌,港澳
MU2048,A320,...4..7,桃园,1625-,1805-,南昌,港澳
MU2049,A320,1.3.5.7,合肥,0910-,1110-,桃园,港澳
MU2050,A320,1.3.5.7,桃园,1210-,1400-,合肥,港澳
MU2071,A320,.2...6.,香港,1120-,1330-,盐城,港澳
MU2072,A320,.2...6.,盐城,1410-,1650-,香港,港澳
MU2201,A320,.2.....,银川,0900-,1300-,桃园,港澳
MU2202,A320,.2.....,桃园,1400-,1800-,银川,港澳
MU2901,A320,1234567,无锡,0800-,1040-,香港,港澳
MU2902,A320,1234567,香港,1140-,1340-,无锡,港澳
MU2931,A320,1234567,无锡,1400-,1610-,桃园,港澳
MU2932,A320,1234567,桃园,1700-,1900-,无锡,港澳
MU2941,A320,.....6.,南京,0815-,1010-,台中,港澳
MU2942,A320,.....6.,台中,1100-,1250-,南京,港澳
MU2961,A320,.....6.,无锡,0830-,1020-,桃园,港澳
MU2962,A320,.....6.,桃园,1120-,1300-,无锡,港澳
MU2971,A320,1....6.,盐城,1340-,1535-,桃园,港澳
MU2972,A320,1....6.,桃园,1100-,1300-,盐城,港澳
MU2981,A320,1......,南京,0810-,1010-,桃园,港澳
MU2982,A320,1......,桃园,1110-,1300-,南京,港澳
MU5001,A320,1234567,南京,1430-,1620-,桃园,港澳
MU5002,A320,1....6.,桃园,1720-,1855-,南京,港澳
MU5002,A320,.2345.7,桃园,1720-,1900-,南京,港澳
MU501,A320,1234567,上海浦东,0900-,1135-,香港,港澳
MU5017,A320,.2..5..,南昌,0840-,1025-,香港,港澳
MU5018,A320,.2..5..,香港,1125-,1300-,南昌,港澳
MU502,A320,1234.6.,香港,1235-,1445-,上海浦东,港澳
MU502,A320,....5.7,香港,1235-,1500-,上海浦东,港澳
MU503,A320,1234567,上海浦东,1205-,1435-,香港,港澳
MU5031,A320,.2...6.,合肥,0750-,0955-,香港,港澳
MU5032,A320,.2...6.,香港,1050-,1250-,合肥,港澳
MU5039,A320,..3..6.,烟台,1240-,1545-,香港,港澳
MU504,A320,1234.6.,香港,1535-,1805-,上海浦东,港澳
MU504,A320,....5.7,香港,1535-,1755-,上海浦东,港澳
MU5040,A320,..3..6.,香港,1645-,1940-,烟台,港澳
MU505,A320,123456,上海浦东,1700-,1925-,香港,港澳
MU505,A320,......7,上海浦东,1650-,1925-,香港,港澳
MU506,A320,1234567,香港,2025-,2230-,上海浦东,港澳
MU509,A320,12.4567,上海浦东,1505-,1730-,香港,港澳
MU509,A320,..3....,上海浦东,1455-,1730-,香港,港澳
MU5099,A320,1.34.6.,徐州,1020-,1235-,桃园,港澳
MU510,A320,1234567,香港,1830-,2105-,上海浦东,港澳
MU5100,A320,1..4...,桃园,1340-,1600-,徐州,港澳
MU5100,A320,..3..6.,桃园,1345-,1600-,徐州,港澳
MU595,A320,1234567,杭州,1400-,1600-,香港,港澳
MU596,A320,1234567,香港,1700-,1900-,杭州,港澳
MU701,A320,1234567,上海浦东,1000-,1240-,香港,港澳
MU702,A320,1234567,香港,1340-,1540-,上海浦东,港澳
MU715,A320,1234567,宁波,0830-,1050-,香港,港澳
MU716,A320,1234567,香港,1155-,1350-,宁波,港澳
MU725,A320,1234567,上海浦东,2110-,2335-,香港,港澳
MU726,A320,1234567,香港,0730-,0940-,上海浦东,港澳
MU765,A320,1234567,南京,0800-,1020-,香港,港澳
MU766,A320,.....6.,香港,1750-,2005-,南京,港澳
MU766,A320,123.5.7,香港,1750-,1950-,南京,港澳
MU766,A320,...4...,香港,1120-,1330-,南京,港澳
MU5089,B737-700,1...5..,太原,0840-,1130-,香港,港澳
MU5090,B737-700,1...5..,香港,1230-,1500-,太原,港澳
MU733,B737-300,1234567,丽江,1205-,1305-,昆明,港澳
MU734,B737-300,1234567,香港,1710-,1910-,昆明,港澳
MU5025,A319,.2..56.,济南,0820-,1105-,香港,港澳
MU5026,A319,.2..56.,香港,1205-,1455-,济南,港澳
MU575,A319,1234567,福州,1300-,1420-,香港,港澳
MU576,A319,1234567,香港,1520-,1640-,福州,港澳
CK263,B747F,1234567,上海浦东,0100-,0330-,香港,港澳
CK264,B747F,1234567,香港,0530-,0720-,上海浦东,港澳
CK265,B747F,1234567,上海浦东,2340-,0155-,香港,港澳
CK266,B747F,1234567,香港,0330-,0545-,上海浦东,港澳
CK261,B777-200F,.23456.,上海浦东,2340-,0105-,桃园,港澳
CK262,B777-200F,..34567,桃园,0335-,0505-,上海浦东,港澳
MF381,B737-800,1234567,厦门,1010-,1120-,香港,港澳
MF382,B737-800,1234567,香港,1220-,1325-,厦门,港澳
MF8015,B737-800,1234.67,厦门,1845-,1945-,香港,港澳
MF8015,B737-800,....5..,厦门,1845-,1945-,香港,港澳
MF8016,B737-800,1234567,香港,2045-,2145-,厦门,港澳
MF8017,B737-800,1234567,泉州,0950-,1100-,香港,港澳
MF8018,B737-800,1234567,香港,1200-,1310-,泉州,港澳
MF861,B737-800,....5..,福州,1810-,1955-,高雄,港澳
MF862,B737-800,....5..,高雄,2055-,2235-,福州,港澳
MF879,B737-800,1234567,福州,0900-,1025-,桃园,港澳
MF880,B737-800,1234567,桃园,1125-,1250-,福州,港澳
MF881,B737-800,12.45.7,厦门,1715-,1845-,台北松山,港澳
MF881,B737-800,..3..6.,厦门,1715-,1845-,台北松山,港澳
MF882,B737-800,12.45.7,台北松山,1945-,2125-,厦门,港澳
MF882,B737-800,..3..6.,台北松山,1945-,2125-,厦门,港澳
MF883,B737-800,1.34...,福州,1825-,1945-,台北松山,港澳
MF883,B737-800,.....6.,福州,1915-,2035-,台北松山,港澳
MF884,B737-800,1.34...,台北松山,2045-,2155-,福州,港澳
MF884,B737-800,.....6.,台北松山,2135-,2245-,福州,港澳
MF885,B737-800,....5..,杭州,0930-,1100-,桃园,港澳
MF886,B737-800,....5..,桃园,1200-,1330-,杭州,港澳
MF887,B737-800,1234567,厦门,0845-,1025-,桃园,港澳
MF888,B737-800,.2.....,桃园,1125-,1255-,厦门,港澳
MF888,B737-800,1.34567,桃园,1125-,1300-,厦门,港澳
MF889,B737-800,.2.4..7,长沙,1655-,1905-,桃园,港澳
MF890,B737-800,.2.4..7,桃园,2010-,2230-,长沙,港澳
MF891,B737-800,1234567,泉州,1105-,1220-,澳门,港澳
MF892,B737-800,1234567,澳门,1315-,1420-,泉州,港澳
MF893,B737-800,.2.4.6.,福州,0900-,1030-,澳门,港澳
MF894,B737-800,.2.4.6.,澳门,1125-,1300-,福州,港澳
MF895,B737-800,..3.5.7,厦门,1050-,1205-,澳门,港澳
MF896,B737-800,..3.5.7,澳门,1310-,1420-,厦门,港澳
MF897,B737-800,.2.....,杭州,0845-,1055-,澳门,港澳
MF897,B737-800,....5..,杭州,1740-,1940-,澳门,港澳
MF897,B737-800,1.34.67,杭州,0845-,1055-,澳门,港澳
MF898,B737-800,.2.....,澳门,1145-,1335-,杭州,港澳
MF898,B737-800,1.34.67,澳门,1145-,1335-,杭州,港澳
MF898,B737-800,....5..,澳门,2030-,2240-,杭州,港澳
MF863,B737-700,..3....,厦门,1700-,1820-,高雄,港澳
MF864,B737-700,..3....,高雄,1920-,2040-,厦门,港澳
FM845,A330-300,1234567,上海虹桥,1355-,1615-,香港,港澳
FM846,A330-300,1234567,香港,1715-,2010-,上海虹桥,港澳
FM851,A330-300,.2..5.7,上海虹桥,0905-,1030-,台北松山,港澳
FM852,A330-300,.2..5.7,台北松山,1130-,1300-,上海虹桥,港澳
FM801,B737-800,1234567,上海浦东,0925-,1100-,台北松山,港澳
FM802,B737-800,1234567,台北松山,1200-,1340-,上海浦东,港澳
FM817,B737-800,...4...,上海虹桥,0955-,1240-,澳门,港澳
FM817,B737-800,123.567,上海虹桥,0955-,1240-,澳门,港澳
FM818,B737-800,1234567,澳门,1340-,1600-,上海虹桥,港澳
3U8913,A321,...4...,成都,1400-,1640-,台中,港澳
3U8914,A321,...4...,台中,1740-,2040-,成都,港澳
3U8977,A321,1.3.5.7,成都,1340-,1645-,台北松山,港澳
3U8978,A321,1.3.5.7,台北松山,1745-,2030-,成都,港澳
3U8617,A320,1..45.7,成都,1400-,1610-,香港,港澳
3U8618,A320,1..45.7,香港,1710-,1940-,成都,港澳
3U8957,A320,1.3.5..,昆明,1510-,1810-,桃园,港澳
3U8958,A320,..3....,桃园,1910-,2155-,昆明,港澳
3U8958,A320,1...5..,桃园,1910-,2205-,昆明,港澳
3U8979,A320,.2..56.,重庆,1715-,2010-,台北松山,港澳
3U8979,A320,1......,重庆,1620-,1915-,台北松山,港澳
3U8980,A320,.2..56.,台北松山,2110-,2355-,重庆,港澳
3U8980,A320,1......,台北松山,2015-,2300-,重庆,港澳
3U8981,A320,.2...6.,宜昌,1640-,1830-,香港,港澳
3U8982,A320,.2...6.,香港,1930-,2120-,宜昌,港澳
3U8519,A319,.2.4.6.,丽江,1615-,1840-,香港,港澳
3U8520,A319,.2.4.6.,香港,1940-,2220-,丽江,港澳
HU7917,B737-800,1.3....,兰州,0835-,1220-,桃园,港澳
HU7918,B737-800,1.3....,桃园,1315-,1735-,兰州,港澳
HU7945,B737-800,.....6.,大连,1615-,1900-,桃园,港澳
HU7946,B737-800,.....6.,桃园,2000-,2230-,大连,港澳
HU7947,B737-800,.2.4.6.,海口,1530-,1750-,桃园,港澳
HU7948,B737-800,.2.4.6.,桃园,1850-,2110-,海口,港澳
HU7979,B737-800,.2..5..,西安,0855-,1240-,桃园,港澳
HU7980,B737-800,.2..5..,桃园,1340-,1750-,西安,港澳
HU7981,B737-800,..3.5.7,广州,1600-,1800-,桃园,港澳
HU7982,B737-800,..3.5.7,桃园,1310-,1500-,广州,港澳
HU7987,B737-800,1...5..,北京首都,0855-,1205-,桃园,港澳
HU7987,B737-800,..3....,北京首都,0855-,1205-,桃园,港澳
HU7987,B737-800,......7,北京首都,0905-,1205-,桃园,港澳
HU7988,B737-800,1......,桃园,1320-,1625-,北京首都,港澳
HU7988,B737-800,..3.5.7,桃园,1900-,2225-,北京首都,港澳
ZH9021,B737-800,12345.7,无锡,0900-,1040-,桃园,港澳
ZH9022,B737-800,12345.7,桃园,1140-,1315-,无锡,港澳
ZH9043,B737-800,1234567,泉州,1820-,1930-,香港,港澳
ZH9044,B737-800,1234567,香港,2030-,2150-,泉州,港澳
ZH9087,B737-800,......7,深圳,0945-,1130-,桃园,港澳
ZH9088,B737-800,......7,桃园,1230-,1400-,深圳,港澳
ZH9095,B737-800,1234567,深圳,1430-,1600-,桃园,港澳
ZH9096,B737-800,1234567,桃园,1735-,1915-,深圳,港澳
ZH9589,B737-800,....5..,南宁,1500-,1740-,桃园,港澳
ZH9590,B737-800,....5..,桃园,1850-,2130-,南宁,港澳
ZH9795,B737-800,1.3.5.7,无锡,0855-,1100-,澳门,港澳
ZH9796,B737-800,1.3.5.7,澳门,1240-,1500-,无锡,港澳
ZH9025,A320,..3.5.7,沈阳,1320-,1620-,桃园,港澳
ZH9026,A320,..3.5.7,桃园,1720-,2010-,沈阳,港澳
ZH9041,A320,1234567,泉州,0830-,0950-,香港,港澳
ZH9042,A320,1234567,香港,1125-,1235-,泉州,港澳
ZH9049,A320,1234567,泉州,1345-,1450-,香港,港澳
ZH9050,A320,1234567,香港,1555-,1710-,泉州,港澳
SC4077,B737-800,1.3456.,烟台,1620-,1850-,桃园,港澳
SC4078,B737-800,1.3456.,桃园,1950-,2210-,烟台,港澳
SC4085,B737-800,.2..5.7,青岛,1325-,1545-,桃园,港澳
SC4086,B737-800,.2..5.7,桃园,1645-,1900-,青岛,港澳
SC4091,B737-800,....5..,济南,0800-,1040-,台中,港澳
SC4092,B737-800,....5..,台中,1140-,1425-,济南,港澳
SC4097,B737-800,1.34..7,济南,0825-,1055-,桃园,港澳
SC4098,B737-800,1.34..7,桃园,1155-,1425-,济南,港澳
9C8501,A320,1234567,上海浦东,1855-,2125-,香港,港澳
9C8502,A320,1234567,香港,2225-,0105-,上海浦东,港澳
9C8561,A320,1.34.6.,香港,0730-,0940-,南京,港澳
9C8562,A320,1.34.6.,南京,1035-,1240-,香港,港澳
9C8563,A320,..3...7,石家庄,1525-,1820-,香港,港澳
9C8564,A320,..3...7,香港,1920-,2220-,石家庄,港澳
9C8567,A320,1234567,香港,2110-,2210-,厦门,港澳
9C8568,A320,1234567,厦门,2255-,0005-,香港,港澳
9C8597,A320,....5..,香港,1325-,1515-,杭州,港澳
9C8597,A320,1234.67,香港,1345-,1540-,杭州,港澳
9C8598,A320,1234567,杭州,1750-,2010-,香港,港澳
9C8875,A320,1234567,上海浦东,0705-,0940-,澳门,港澳
9C8876,A320,1234567,澳门,1050-,1315-,上海浦东,港澳
9C8921,A320,1234567,上海浦东,0945-,1220-,香港,港澳
9C8922,A320,1234567,香港,1320-,1610-,上海浦东,港澳
9C8959,A320,1234567,上海浦东,1350-,1635-,香港,港澳
9C8960,A320,1234567,香港,1735-,2000-,上海浦东,港澳
HO1291,A320,1234567,上海浦东,1625-,1855-,香港,港澳
HO1292,A320,1234567,香港,1955-,2220-,上海浦东,港澳
HO1295,A320,1234567,上海浦东,1115-,1345-,澳门,港澳
HO1296,A320,1234567,澳门,1440-,1700-,上海浦东,港澳
HO1297,A320,1234567,上海浦东,1850-,2030-,澳门,港澳
HO1298,A320,1234567,澳门,2120-,0040-,上海浦东,港澳
HO1309,A320,1234567,上海浦东,0820-,1050-,香港,港澳
HO1310,A320,.2.....,香港,1150-,1355-,上海浦东,港澳
HO1310,A320,1.34567,香港,1150-,1400-,上海浦东,港澳
8Y209,B737-300F,..345..,福州,0850-,1010-,桃园,港澳
8Y210,B737-300F,..345..,桃园,1120-,1240-,福州,港澳
Y87433,B737-300F,1234567,成都,0005-,0205-,香港,港澳
Y87434,B737-300F,1234567,香港,0420-,0630-,成都,港澳
Y87935,B737-300F,1234567,广州,0100-,0300-,桃园,港澳
Y87936,B737-300F,1234567,桃园,0430-,0620-,广州,港澳
Y87941,B737-300F,1234567,上海浦东,0215-,0445-,香港,港澳
Y87942,B737-300F,1234567,香港,0400-,0625-,上海浦东,港澳
Y87981,B737-300F,.2345..,上海浦东,1245-,1325-,无锡,港澳
Y87981,B737-300F,.....6.,上海浦东,1305-,1345-,无锡,港澳
Y87982,B737-300F,.23456.,香港,0015-,0215-,无锡,港澳
Y87983,B737-300F,1234567,上海浦东,2330-,0130-,香港,港澳
Y87984,B737-300F,1234567,香港,0515-,0735-,上海浦东,港澳
Y87985,B737-300F,1234567,杭州,0200-,0400-,香港,港澳
Y87986,B737-300F,1234567,香港,2200-,2350-,杭州,港澳
O36890,B737-300F,1234567,香港,0030-,0230-,宁波,港澳
O36891,B737-300F,1234567,宁波,0500-,0710-,香港,港澳
O36892,B737-300F,1234567,厦门,2315-,0020-,香港,港澳
O36893,B737-300F,1234567,香港,0545-,0655-,厦门,港澳
CA1589,B747-400P,1234567,北京首都,2030-,2240-,上海虹桥,国内
CA1590,B747-400P,1234567,上海虹桥,0855-,1115-,北京首都,国内
CA1303,B777,1234567,北京首都,1330-,1635-,深圳,国内
CA1304,B777,1234567,深圳,1800-,2120-,北京首都,国内
CA1305,B777,1234567,北京首都,1730-,2035-,深圳,国内
CA1306,B777,1234567,深圳,0810-,1055-,北京首都,国内
CA1307,B777,1234567,北京首都,2030-,2330-,深圳,国内
CA1308,B777,1234567,深圳,0930-,1230-,北京首都,国内
CA1313,B777,1234567,北京首都,1130-,1430-,深圳,国内
CA1314,B777,1234567,深圳,1600-,1915-,北京首都,国内
CA1337,B777,1234567,北京首都,0830-,1135-,深圳,国内
CA1338,B777,1234567,深圳,1300-,1625-,北京首都,国内
CA1357,B777,1234567,北京首都,1535-,1830-,深圳,国内
CA1358,B777,1234567,深圳,2000-,2300-,北京首都,国内
CA1367,B777,1234567,北京首都,0930-,1230-,深圳,国内
CA1368,B777,1234567,深圳,1400-,1715-,北京首都,国内
CA1383,B777,1234567,北京首都,1245-,1600-,深圳,国内
CA1384,B777,1234567,深圳,1720-,2040-,北京首都,国内
CA1397,B777,1234567,北京首都,1430-,1730-,深圳,国内
CA1398,B777,1234567,深圳,1915-,2235-,北京首都,国内
CA1103,B777-300,1234567,北京首都,0900-,1010-,呼和浩特,国内
CA1104,B777-300,1234567,呼和浩特,1125-,1235-,北京首都,国内
CA1501,B777-300,1234567,北京首都,0830-,1040-,上海虹桥,国内
CA1502,B777-300,1234567,上海虹桥,1155-,1415-,北京首都,国内
CA1515,B777-300,1234567,北京首都,1530-,1740-,上海虹桥,国内
CA1516,B777-300,1234567,上海虹桥,1910-,2125-,北京首都,国内
CA1519,B777-300,1234567,北京首都,0930-,1140-,上海虹桥,国内
CA1520,B777-300,1234567,上海虹桥,1255-,1515-,北京首都,国内
CA1521,B777-300,1234567,北京首都,1430-,1640-,上海虹桥,国内
CA1522,B777-300,1234567,上海虹桥,1755-,2030-,北京首都,国内
CA1549,B777-300,1234567,北京首都,1630-,1850-,上海虹桥,国内
CA1550,B777-300,1234567,上海虹桥,1955-,2230-,北京首都,国内
CA1557,B777-300,1234567,北京首都,1130-,1340-,上海虹桥,国内
CA1558,B777-300,1234567,上海虹桥,1455-,1730-,北京首都,国内
CA1831,B777-300,1234567,北京首都,0730-,0940-,上海虹桥,国内
CA1832,B777-300,1234567,上海虹桥,1055-,1315-,北京首都,国内
CA1885,B777-300,1234567,北京首都,1830-,2040-,上海虹桥,国内
CA1886,B777-300,1234567,上海虹桥,2155-,0015-,北京首都,国内
CA1300,A340,1234567,深圳,1845-,2100-,上海浦东,国内
CA1865,A340,1234567,上海浦东,1700-,1920-,广州,国内
CA1866,A340,1234567,广州,2100-,2320-,上海浦东,国内
CA1947,A340,1234567,上海浦东,0745-,1055-,成都,国内
CA1948,A340,1234567,成都,1215-,1505-,上海浦东,国内
CA4105,A340,1234567,成都,1600-,1830-,北京首都,国内
CA4106,A340,1234567,北京首都,2000-,2250-,成都,国内
CA4109,A340,1234567,成都,1500-,1740-,北京首都,国内
