Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
MU5177,320,0.234567,宁波,745,1000,北京,国内
MU5177,320,1......,宁波,745,955,北京,国内
MU5178,320,1234567,北京,1035,1300,宁波,国内
MU5179,320,1234567,宁波,1850,2105,北京,国内
MU5180,320,1234567,北京,2215,25,宁波,国内
MU5183,320,1234567,北京,735,950,浦东,国内
MU5184,320,1234567,北京,2010,2130,烟台,国内
MU5185,320,1234567,烟台,2220,2335,北京,国内
MU5186,320,1.3.5..,浦东,2125,2340,北京,国内
MU5186,320,.2.4.67,浦东,2110,2340,北京,国内
MU5187,320,.....67,南昌,1450,1710,北京,国内
MU5187,320,12345..,南昌,1440,1655,北京,国内
MU5188,320,1234567,北京,1815,2025,南昌,国内
MU5189,320,12.....,虹桥,1250,1500,天津,国内
MU5189,320,..345.7,虹桥,1250,1500,天津,国内
MU5190,320,12.....,天津,1600,1745,虹桥,国内
MU5190,320,..345.7,天津,1600,1745,虹桥,国内
MU5193,320,1234567,青岛,1605,1720,北京,国内
MU5194,320,1234567,北京,1825,1935,青岛,国内
MU5195,320,1234567,青岛,745,905,北京,国内
MU5196,320,1234567,北京,2125,2245,青岛,国内
MU5201,320,1234567,虹桥,745,1015,珠海,国内
MU5207,320,1234567,浦东,1715,2010,柳州,国内
MU5208,320,1234567,柳州,2055,2310,浦东,国内
MU5211,320,1234567,杭州,800,950,广州,国内
MU5212,320,1234567,广州,1050,1245,杭州,国内
MU5215,320,1234567,杭州,1415,1610,广州,国内
MU5216,320,1234567,广州,1655,1900,杭州,国内
MU5217,320,1234567,杭州,1450,1700,广州,国内
MU5218,320,1234567,广州,2010,2215,杭州,国内
MU5221,320,1234567,青岛,1840,2045,西安,国内
MU5222,320,1234567,西安,2210,2350,青岛,国内
MU5225,320,1234567,合肥,1450,1700,广州,国内
MU5226,320,1234567,广州,1745,1940,合肥,国内
MU5227,320,1234567,青岛,2045,2200,北京,国内
MU5228,320,1234567,北京,2300,20,青岛,国内
MU5229,320,1234567,浦东,1625,1850,深圳,国内
MU5230,320,1234567,深圳,1950,2200,浦东,国内
MU5231,320,1234567,南昌,1840,2020,广州,国内
MU5232,320,1234567,广州,2120,2245,南昌,国内
MU5235,320,1234567,南昌,2055,2230,贵阳,国内
MU5236,320,1234567,贵阳,2320,55,南昌,国内
MU5237,320,1234567,宁波,1705,1915,广州,国内
MU5238,320,1234567,广州,1755,1950,宁波,国内
MU5243,320,1234567,青岛,1200,1325,宁波,国内
MU5244,320,1234567,深圳,1725,1925,宁波,国内
MU5253,320,1234567,青岛,750,900,石家庄,国内
MU5254,320,1234567,兰州,1235,1430,石家庄,国内
MU5255,320,1234567,南昌,900,1030,广州,国内
MU5256,320,1234567,广州,1130,1255,南昌,国内
MU5257,320,....5..,青岛,825,1130,广州,国内
MU5257,320,1234.67,青岛,825,1130,广州,国内
MU5258,320,1234.67,广州,1220,1520,青岛,国内
MU5258,320,....5..,广州,1220,1520,青岛,国内
MU5259,320,1234567,济南,1220,1455,广州,国内
MU5260,320,1234567,广州,1605,1840,济南,国内
MU5261,320,1234567,南昌,1350,1525,深圳,国内
MU5262,320,1234567,深圳,1620,1750,南昌,国内
MU5265,320,1234567,浦东,1700,1945,北海,国内
MU5266,320,1234567,北海,2030,2310,浦东,国内
MU5275,320,1234567,浦东,1125,1430,银川,国内
MU5276,320,1234567,银川,750,1020,浦东,国内
MU5279,320,1..4.67,合肥,1405,1550,北京,国内
MU5279,320,....5..,合肥,1420,1605,北京,国内
MU5279,320,.23....,合肥,1435,1620,北京,国内
MU5280,320,.2.....,北京,1715,1855,合肥,国内
MU5280,320,1..4.67,北京,1655,1840,合肥,国内
MU5280,320,..3.5..,北京,1710,1850,合肥,国内
MU5287,320,1234567,合肥,825,1025,广州,国内
MU5288,320,1234567,广州,1120,1315,合肥,国内
MU5310,320,1234567,广州,1900,2120,浦东,国内
MU5321,320,1234567,浦东,915,1110,郑州,国内
MU5322,320,1234567,郑州,1750,1920,浦东,国内
MU5337,320,1234567,浦东,1530,1800,广州,国内
MU5343,320,1234567,虹桥,1010,1155,武汉,国内
MU5344,320,1234567,武汉,1240,1415,虹桥,国内
MU5345,320,1234567,南昌,2100,2250,海口,国内
MU5346,320,1234567,海口,2340,130,南昌,国内
MU5349,320,1234567,淮安,2200,40,广州,国内
MU5350,320,1234567,广州,655,925,淮安,国内
MU5353,320,1234567,浦东,1235,1550,三亚,国内
MU5354,320,1234567,三亚,1640,1935,浦东,国内
MU5363,320,1234567,浦东,1620,1820,长沙,国内
MU5367,320,1234567,浦东,2120,2345,深圳,国内
MU5368,320,1234567,深圳,750,955,浦东,国内
MU5371,320,1234567,浦东,1910,2125,张家界,国内
MU5372,320,1234567,张家界,2210,2355,浦东,国内
MU5375,320,1234567,浦东,920,1150,深圳,国内
MU5376,320,..3....,深圳,1235,1445,浦东,国内
MU5376,320,12.4567,深圳,1255,1515,浦东,国内
MU5377,320,1234567,虹桥,1005,1210,深圳,国内
MU5381,320,1234567,浦东,1055,1320,桂林,国内
MU5382,320,1234567,桂林,1430,1635,浦东,国内
MU5385,320,1234567,虹桥,1515,1655,郑州,国内
MU5387,320,1234567,合肥,2030,2215,桂林,国内
MU5388,320,1234567,桂林,2310,45,合肥,国内
MU5394,320,1234567,郑州,1155,1335,虹桥,国内
MU5401,320,1234567,浦东,905,1215,成都,国内
MU5402,320,1234567,成都,800,1035,浦东,国内
MU5407,320,1234567,浦东,1155,1510,成都,国内
MU5410,320,1234567,成都,1730,2000,浦东,国内
MU5413,320,1234567,浦东,2050,2355,成都,国内
MU5416,320,1234567,成都,1515,1800,浦东,国内
MU5418,320,1234567,重庆,1245,1500,浦东,国内
MU5420,320,1234567,重庆,745,955,浦东,国内
MU5421,320,1234567,浦东,1105,1345,重庆,国内
MU5422,320,1234567,重庆,1445,1705,浦东,国内
MU5427,320,1234567,浦东,2105,2350,重庆,国内
MU5431,320,1234567,成都,905,1135,杭州,国内
MU5432,320,1234567,杭州,1225,1515,成都,国内
MU5435,320,..345.7,合肥,830,1035,成都,国内
MU5435,320,1......,合肥,755,1000,成都,国内
MU5436,320,1......,成都,1050,1300,合肥,国内
MU5436,320,..345.7,成都,1135,1340,合肥,国内
MU5437,320,1234567,青岛,1750,2110,昆明,国内
MU5438,320,1234567,昆明,2225,125,青岛,国内
MU5455,320,.2.4.6.,杭州,1445,1745,昆明,国内
MU5456,320,.2.4.6.,景洪,2010,2105,昆明,国内
MU5457,320,1234567,杭州,1345,1605,北京,国内
MU5458,320,1234567,北京,1705,1915,杭州,国内
MU5459,320,1234567,虹桥,725,1010,呼和浩特,国内
MU5460,320,1234567,乌海,1240,1330,呼和浩特,国内
MU5467,320,1234567,浦东,2200,2315,合肥,国内
MU5468,320,1234567,合肥,830,935,浦东,国内
MU5469,320,1234567,南昌,800,1005,昆明,国内
MU5470,320,1234567,昆明,1050,1300,南昌,国内
MU5481,320,1234567,宁波,815,940,青岛,国内
MU5482,320,1234567,沈阳,1245,1405,青岛,国内
MU5483,320,1234567,合肥,830,1015,重庆,国内
MU5484,320,1234567,重庆,1115,1300,合肥,国内
MU5493,320,1234567,青岛,730,930,西安,国内
MU5494,320,1234567,西安,1020,1215,青岛,国内
MU5497,320,1234567,青岛,720,1035,昆明,国内
MU5498,320,1234567,昆明,1135,1435,青岛,国内
MU5505,320,1234567,浦东,850,1025,福州,国内
MU5509,320,.2.4.6.,虹桥,935,1055,青岛,国内
MU5510,320,.2.4.6.,哈尔滨,1430,1635,青岛,国内
MU5511,320,1234567,浦东,1030,1200,青岛,国内
MU5512,320,....5..,青岛,740,850,浦东,国内
MU5512,320,123....,青岛,740,850,浦东,国内
MU5512,320,...4.67,青岛,740,850,浦东,国内
MU5513,320,1234567,虹桥,1050,1220,青岛,国内
MU5514,320,1234567,青岛,815,935,虹桥,国内
MU5515,320,1234567,虹桥,1540,1705,青岛,国内
MU5516,320,......7,青岛,850,955,虹桥,国内
MU5516,320,123456,青岛,850,955,虹桥,国内
MU5517,320,1234567,虹桥,1640,1810,青岛,国内
MU5518,320,1234567,青岛,1330,1450,虹桥,国内
MU5519,320,1234567,虹桥,2025,2150,青岛,国内
MU5520,320,1234567,青岛,1420,1540,虹桥,国内
MU5521,320,..3....,浦东,2140,2310,青岛,国内
MU5521,320,12.4567,浦东,2140,2310,青岛,国内
MU5522,320,1234567,牡丹江,1550,1800,青岛,国内
MU5523,320,1234567,虹桥,2115,2235,青岛,国内
MU5524,320,..3..6.,青岛,1910,2030,虹桥,国内
MU5524,320,12.45.7,青岛,1910,2030,虹桥,国内
MU5529,320,1.3.5.7,虹桥,935,1055,青岛,国内
MU5530,320,1.3.5.7,大庆,1440,1640,青岛,国内
MU5532,320,1234567,南昌,1910,2035,浦东,国内
MU5533,320,1234567,浦东,1010,1130,济南,国内
MU5534,320,123.56.,济南,750,915,浦东,国内
MU5534,320,...4..7,济南,750,915,浦东,国内
MU5535,320,..3..6.,浦东,1005,1145,烟台,国内
MU5536,320,..3..6.,烟台,2015,2135,虹桥,国内
MU5537,320,1234567,杭州,810,950,汕头,国内
MU5538,320,1234567,汕头,1040,1215,杭州,国内
MU5541,320,..345.7,浦东,2120,2245,济南,国内
MU5541,320,12...6.,浦东,2120,2245,济南,国内
MU5542,320,12...6.,济南,1935,2105,浦东,国内
MU5542,320,..345.7,济南,1935,2105,浦东,国内
MU5543,320,1234567,虹桥,1640,1815,烟台,国内
MU5544,320,1234567,烟台,800,935,浦东,国内
MU5547,320,12.45.7,虹桥,2105,2240,烟台,国内
MU5547,320,..3..6.,虹桥,2250,15,烟台,国内
MU5548,320,1234567,烟台,1000,1135,虹桥,国内
MU5549,320,1234567,虹桥,1955,2105,临沂,国内
MU5550,320,1234567,临沂,2200,2325,虹桥,国内
MU5551,320,1234567,浦东,1315,1440,临沂,国内
MU5552,320,1234567,临沂,1525,1635,浦东,国内
MU5557,320,1234567,杭州,840,950,厦门,国内
MU5558,320,1234567,厦门,1935,2050,杭州,国内
MU5559,320,1234567,虹桥,1515,1640,南昌,国内
MU5560,320,1234567,南昌,1305,1420,虹桥,国内
MU5563,320,1234567,浦东,1615,1805,厦门,国内
MU5564,320,1234567,厦门,1855,2020,浦东,国内
MU5567,320,1234567,虹桥,1915,2035,南昌,国内
MU5568,320,1234567,南昌,1655,1815,虹桥,国内
MU5575,320,1.3.5.7,合肥,1430,1540,青岛,国内
MU5576,320,1.3.5.7,沈阳,1850,2020,青岛,国内
MU5577,320,1234567,虹桥,1120,1255,烟台,国内
MU5578,320,1234567,烟台,1840,2015,浦东,国内
MU5581,320,1234567,虹桥,1435,1620,威海,国内
MU5582,320,1234567,威海,1710,1845,虹桥,国内
MU5583,320,1.3.5.7,杭州,1345,1505,武汉,国内
MU5584,320,1.3.5.7,遵义,1820,1940,武汉,国内
MU5587,320,1234567,浦东,1135,1300,福州,国内
MU5588,320,1234567,福州,1120,1245,浦东,国内
MU5591,320,1234567,合肥,1500,1735,昆明,国内
MU5592,320,1234567,昆明,2210,15,合肥,国内
MU5595,320,1234567,郑州,1520,1640,宁波,国内
MU5596,320,1234567,厦门,1045,1205,宁波,国内
MU5597,320,1234567,合肥,1935,2055,厦门,国内
MU5598,320,1234567,厦门,2150,2310,合肥,国内
MU5600,320,1234567,福州,1340,1510,浦东,国内
MU5601,320,1234567,浦东,850,1115,沈阳,国内
MU5602,320,1234567,沈阳,745,950,浦东,国内
MU5603,320,1234567,浦东,1740,1955,沈阳,国内
