Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
CZ3073/4,B737-300,1234567,郑州,0830-,1100-,香港,港澳
CZ3013/4,A319,..3....,大连,1500-,1745-,桃园,港澳
CZ3013/4,A319,......7,大连,1455-,1745-,桃园,港澳
CZ3051/2,A319,.2.4.6.,长春,0755-,1120-,桃园,港澳
CZ6049/50,A319,..3....,长春,1500-,1830-,台中,港澳
CZ633/4,A319,1234567,长春,1100-,1515-,广州,港澳
CZ635/6,A319,..3.5.7,沈阳,1500-,1905-,香港,港澳
CZ3071/2,ERJ145,.2.4.6.,湛江,1330-,1440-,香港,港澳
CZ341/2,ERJ145,1...5..,梅州,1245-,1410-,香港,港澳
CZ309/10,380,1234567,香港,1410-,1750-,北京首都,港澳
MU5007/8,A340-600,1234567,上海浦东,1230-,1400-,桃园,港澳
MU5005/6,A330-200,1.3.5.7,上海浦东,1600-,1740-,桃园,港澳
MU5001/2,A321,1..4.6.,南京,1430-,1620-,桃园,港澳
MU5001/2,A321,.23.5.7,南京,1430-,1620-,桃园,港澳
MU503/4,A321,1234.67,上海浦东,1205-,1435-,香港,港澳
MU503/4,A321,....5..,上海浦东,1205-,1435-,香港,港澳
MU5097/8,A321,1234567,上海虹桥,1420-,1615-,台北松山,港澳
MU721/2,A321,1234567,上海虹桥,0900-,1140-,香港,港澳
MU2087/8,B737-800,1..4...,武汉,1435-,1650-,桃园,港澳
MU5011/2,B737-800,.2.4..7,太原,0830-,1125-,桃园,港澳
MU5089/90,B737-800,1...5..,太原,0900-,1150-,香港,港澳
MU2007/8,A320,1234567,上海浦东,1225-,1500-,澳门,港澳
MU2009/10,A320,1234567,宁波,0900-,1020-,桃园,港澳
MU203,A320,1234567,西安,1110-,1335-,香港,港澳
MU2037/8,A320,..3..6.,西安,0850-,1200-,桃园,港澳
MU204,A320,1234567,香港,1435-,1700-,西安,港澳
MU2041/2,A320,...4...,青岛,0930-,1155-,桃园,港澳
MU2047,A320,1.3..6.,南昌,0800-,1015-,桃园,港澳
MU2047/8,A320,...4...,南昌,0800-,1015-,桃园,港澳
MU2048,A320,1.3..6.,桃园,1640-,1905-,南昌,港澳
MU2049/50,A320,1.3.5..,合肥,0900-,1110-,桃园,港澳
MU2071/2,A320,.2...6.,香港,1055-,1300-,盐城,港澳
MU2901/2,A320,1234567,无锡,0810-,1040-,香港,港澳
MU2931/2,A320,1234567,无锡,1400-,1600-,桃园,港澳
MU2941/2,A320,.....6.,南京,0905-,1050-,台中,港澳
MU2961/2,A320,.....6.,无锡,1810-,2000-,桃园,港澳
MU2971,A320,1.3..6.,盐城,1345-,1545-,桃园,港澳
MU2972,A320,1.3..6.,桃园,1115-,1305-,盐城,港澳
MU501/2,A320,1234567,上海浦东,0905-,1130-,香港,港澳
MU5017/8,A320,.2..5.7,南昌,0840-,1025-,香港,港澳
MU5031,A320,.2...6.,合肥,0750-,0955-,香港,港澳
MU5032,A320,.2...6.,香港,1740-,1940-,合肥,港澳
MU505/6,A320,1234567,上海浦东,1700-,1920-,香港,港澳
MU509/10,A320,12.4567,上海浦东,1505-,1735-,香港,港澳
MU509/10,A320,..3....,上海浦东,1455-,1735-,香港,港澳
MU575/6,A320,1234567,福州,1300-,1420-,香港,港澳
MU595/6,A320,1234567,杭州,1400-,1600-,香港,港澳
MU701/2,A320,1234567,上海浦东,1000-,1240-,香港,港澳
MU711,A320,1234567,香港,0920-,1150-,上海浦东,港澳
MU712,A320,1234567,上海浦东,1650-,1920-,香港,港澳
MU715/6,A320,1234567,宁波,0835-,1050-,香港,港澳
MU725,A320,1234567,上海浦东,2120-,2335-,香港,港澳
MU726,A320,1234567,香港,0730-,0940-,上海浦东,港澳
MU765/6,A320,1234567,南京,0800-,1020-,香港,港澳
MU2027/8,B737-700,.2.4..7,昆明,1620-,1930-,桃园,港澳
MU5027/8,B737-700,1234567,温州,1210-,1400-,香港,港澳
MU5095/6,B737-700,.2.4..7,石家庄,1520-,1820-,桃园,港澳
MU733/4,B737-700,1...5..,昆明,1400-,1605-,香港,港澳
MU785/6,B737-700,.2..5..,石家庄,1410-,1710-,香港,港澳
MU5025/6,A319,.2..56.,济南,0820-,1105-,香港,港澳
MU2571/2,CRJ-200,1...5..,北海,1125-,1240-,香港,港澳
CK263,MD-11F,1234567,上海浦东,0100-,0330-,香港,港澳
CK264,MD-11F,1234567,香港,0530-,0720-,上海浦东,港澳
CK265,MD-11F,1234567,上海浦东,2310-,0100-,香港,港澳
CK266,MD-11F,1234567,香港,0300-,0515-,上海浦东,港澳
CK261,B777-200F,.23456.,上海浦东,2340-,0105-,桃园,港澳
CK262,B777-200F,..34567,桃园,0335-,0505-,上海浦东,港澳
MF381/2,B737-800,1234567,厦门,1010-,1120-,香港,港澳
MF8015/6,B737-800,1234567,厦门,1845-,1945-,香港,港澳
MF861/2,B737-800,.2..5..,福州,1810-,1955-,高雄,港澳
MF879/80,B737-800,1234567,福州,0900-,1025-,桃园,港澳
MF881/2,B737-800,..3....,厦门,1830-,2025-,台北松山,港澳
MF881/2,B737-800,.2.45.7,厦门,1715-,1845-,台北松山,港澳
MF883/4,B737-800,1.3..6.,福州,1725-,1845-,台北松山,港澳
MF883/4,B737-800,...4...,福州,1525-,1645-,台北松山,港澳
MF885/6,B737-800,....5..,杭州,0930-,1100-,桃园,港澳
MF887/8,B737-800,..3....,厦门,0845-,1025-,桃园,港澳
MF887/8,B737-800,.2.....,厦门,0845-,1025-,桃园,港澳
MF887/8,B737-800,1..4567,厦门,0845-,1025-,桃园,港澳
MF889/90,B737-800,.2.4..7,长沙,1655-,1905-,桃园,港澳
MF893/4,B737-800,.2.4.6.,福州,0900-,1030-,澳门,港澳
MF897/8,B737-800,....5..,杭州,1610-,1810-,澳门,港澳
MF897/8,B737-800,1.....7,杭州,0850-,1055-,澳门,港澳
MF859/60,B737-700,1..4.6.,泉州,1510-,1640-,桃园,港澳
MF863/4,B737-700,..3....,厦门,1700-,1820-,高雄,港澳
MF877/8,B737-700,.....6.,厦门,1700-,1825-,台中,港澳
MF891/2,B737-700,1..4.6.,泉州,1105-,1220-,澳门,港澳
MF895/6,B737-700,..3...7,厦门,1050-,1205-,澳门,港澳
MF895/6,B737-700,....5..,厦门,1050-,1205-,澳门,港澳
FM805/6,B757-200,...4...,南京,1035-,1230-,桃园,港澳
FM801/2,B737-800,1234567,上海浦东,0925-,1100-,台北松山,港澳
FM817/8,B737-800,123.567,上海虹桥,0950-,1240-,澳门,港澳
FM817/8,B737-800,...4...,上海虹桥,0950-,1240-,澳门,港澳
FM845/6,B737-800,1234567,上海虹桥,1355-,1615-,香港,港澳
FM851/2,B737-800,.2..5.7,上海虹桥,0905-,1030-,台北松山,港澳
FM859/60,B737-800,1..4...,徐州,1020-,1235-,桃园,港澳
FM859/60,B737-800,..3..6.,徐州,1020-,1235-,桃园,港澳
FM865/6,B737-800,.2..5.7,徐州,1030-,1310-,香港,港澳
3U8913/4,A321,...4...,成都,1400-,1640-,台中,港澳
3U8977/8,A321,1.3.5.7,成都,1340-,1645-,台北松山,港澳
3U8617/8,A320,1...5..,成都,1405-,1615-,香港,港澳
3U8957/8,A320,1.3.5..,昆明,1650-,1950-,桃园,港澳
3U8979,A320,12.4.6.,重庆,1825-,2120-,台北松山,港澳
3U8980,A320,.23.5.7,台北松山,2220-,0105-,重庆,港澳
3U8981/2,A320,.2...6.,宜昌,1630-,1820-,香港,港澳
HU7917,B737-800,..3....,兰州,0835-,1220-,桃园,港澳
HU7918,B737-800,..3....,桃园,1320-,1735-,兰州,港澳
HU7945,B737-800,.....6.,大连,1615-,1900-,桃园,港澳
HU7946,B737-800,.....6.,桃园,2000-,2230-,大连,港澳
HU7947,B737-800,.2.4.67,海口,1530-,1750-,桃园,港澳
HU7948,B737-800,.2.4.67,桃园,1850-,2110-,海口,港澳
HU7979,B737-800,.2..5..,西安,0855-,1240-,桃园,港澳
HU7980,B737-800,.2..5..,桃园,1340-,1750-,西安,港澳
HU7981,B737-800,..3.5.7,广州,1600-,1800-,桃园,港澳
HU7982,B737-800,..3.5.7,桃园,1310-,1500-,广州,港澳
HU7987,B737-800,1.3.5.7,北京首都,0855-,1205-,桃园,港澳
HU7988,B737-800,..3.5.7,桃园,1900-,2220-,北京首都,港澳
HU7988,B737-800,1......,桃园,1320-,1625-,北京首都,港澳
ZH9021/2,B737-800,12345.7,无锡,0900-,1040-,桃园,港澳
ZH9041/2,B737-800,1234567,泉州,1050-,1205-,香港,港澳
ZH9043/4,B737-800,1234567,泉州,1730-,1840-,香港,港澳
ZH9049/50,B737-800,1234567,泉州,1345-,1450-,香港,港澳
ZH9087/8,B737-800,......7,深圳,0945-,1130-,桃园,港澳
ZH9095/6,B737-800,1234567,深圳,1430-,1600-,桃园,港澳
ZH9589/90,B737-800,....5..,南宁,1500-,1740-,桃园,港澳
ZH9795/6,B737-800,1.3.5.7,无锡,0855-,1100-,澳门,港澳
ZH9025/6,A320,..3.5.7,沈阳,1320-,1620-,桃园,港澳
SC4085/6,B737-300,.2..5.7,青岛,1325-,1545-,桃园,港澳
SC4077/8,B737,.23456.,烟台,1620-,1850-,桃园,港澳
SC4091/2,B737,....5..,济南,0800-,1040-,台中,港澳
SC4097/8,B737,1.34..7,济南,0825-,1055-,桃园,港澳
9C8571/2,A320,.2..56.,石家庄,1240-,1530-,香港,港澳
9C8597/8,A320,1234567,上海浦东,1915-,2125-,香港,港澳
9C8875/6,A320,1234567,上海浦东,0705-,0935-,澳门,港澳
9C8921/2,A320,1234567,上海浦东,0945-,1220-,香港,港澳
9C8959/60,A320,1234567,上海浦东,1350-,1635-,香港,港澳
HO1291/2,A320,..3..6.,上海浦东,1320-,1540-,香港,港澳
HO1291/2,A320,1..45.7,上海浦东,1545-,1820-,香港,港澳
HO1293/4,A320,1234567,上海浦东,0820-,1050-,香港,港澳
HO1297/8,A320,...45.7,上海浦东,1715-,1950-,澳门,港澳
HO1297/8,A320,1......,上海浦东,1320-,1540-,澳门,港澳
GS6685/6,EMB190,1234567,天津,1225-,1510-,香港,港澳
8Y209/10,B737-300F,..345..,福州,0850-,1010-,桃园,港澳
Y87429,B747F,.2.4.6.,上海浦东,0500-,0550-,无锡,港澳
Y87430,B747F,..3.5.7,香港,2315-,0115-,无锡,港澳
Y87433,B737-300F,1234567,成都,0005-,0205-,香港,港澳
Y87434,B737-300F,1234567,香港,0420-,0630-,成都,港澳
Y87935,B737-300F,1234567,广州,0100-,0300-,桃园,港澳
Y87936,B737-300F,1234567,桃园,0430-,0620-,广州,港澳
Y87945,B737-300F,1234567,香港,1200-,1430-,郑州,港澳
Y87946,B737-300F,1234567,郑州,1530-,1810-,香港,港澳
Y87981,B737-300F,......7,上海浦东,2105-,2335-,香港,港澳
Y87981,B737-300F,123456,上海浦东,2050-,2250-,香港,港澳
Y87982,B737-300F,1234567,香港,0130-,0400-,上海浦东,港澳
J56205,B737-300F,.234.6.,香港,0140-,0410-,成都,港澳
J56206,B737-300F,.234.6.,成都,0510-,0740-,香港,港澳
CA1589/90,B747-400P,1234567,北京首都,2030-,2240-,上海虹桥,国内
CA1300,A340,1234567,深圳,2155-,2350-,上海浦东,国内
CA1491,A340-300,1......,上海浦东,2055-,0010-,成都,国内
CA1492,A340-300,..3....,成都,2005-,2300-,上海浦东,国内
CA1301/2,B777-200,1.3456.,北京首都,1500-,1815-,广州,国内
CA1301/2,B777-200,......7,北京首都,1500-,1815-,广州,国内
CA1301/2,B777-200,.2.....,北京首都,1500-,1815-,广州,国内
CA1305/6,B777-200,1234567,北京首都,1730-,2035-,深圳,国内
CA1307/8,B777-200,1234567,北京首都,2030-,2330-,深圳,国内
CA1309/10,B777-200,1234567,北京首都,2145-,0100-,广州,国内
CA1321/2,B777-200,1234567,北京首都,0900-,1155-,广州,国内
CA1327/8,B777-200,1234567,北京首都,1400-,1710-,广州,国内
CA1329/30,B777-200,1234567,北京首都,2100-,0020-,广州,国内
CA1339/40,B777-200,1234567,北京首都,1200-,1515-,广州,国内
CA1351/2,B777-200,1234567,北京首都,0800-,1055-,广州,国内
CA1515/6,B777-200,1234567,北京首都,1530-,1740-,上海虹桥,国内
CA1557/8,B777-200,1234567,北京首都,1130-,1340-,上海虹桥,国内
CA1365/6,A330,1234567,北京首都,1600-,1915-,广州,国内
CA1415/6,A330,1234567,北京首都,1000-,1250-,成都,国内
CA1565,A330,1234567,北京首都,1700-,1855-,杭州,国内
CA1596,A330,1234567,杭州,1200-,1405-,北京首都,国内
CA1861/2,A330,1234567,北京首都,2150-,0005-,上海浦东,国内
CA4103/4,A330,1234567,成都,1400-,1635-,北京首都,国内
CA4401/2,A330,1234567,成都,0740-,0950-,拉萨,国内
CA1501/2,B747-400MC,1234567,北京首都,0830-,1040-,上海虹桥,国内
CA1517/8,B747-400MC,1234567,北京首都,1330-,1540-,上海虹桥,国内
CA1303/4,A330-200,1.34567,北京首都,1330-,1635-,深圳,国内
CA1303/4,A330-200,.2.....,北京首都,1330-,1635-,深圳,国内
CA1313/4,A330-200,1234567,北京首都,1130-,1430-,深圳,国内
CA1315/6,A330-200,1234567,北京首都,1100-,1410-,广州,国内
CA1337/8,A330-200,1234567,北京首都,0830-,1135-,深圳,国内
CA1357/8,A330-200,.2.....,北京首都,1530-,1830-,深圳,国内
CA1357/8,A330-200,1.34567,北京首都,1530-,1830-,深圳,国内
CA1367/8,A330-200,1234567,北京首都,0930-,1230-,深圳,国内
CA1519/20,A330-200,1234567,北京首都,0930-,1140-,上海虹桥,国内
CA1521/2,A330-200,1234567,北京首都,1430-,1640-,上海虹桥,国内
CA1549/50,A330-200,1234567,北京首都,1630-,1840-,上海虹桥,国内
CA1831/2,A330-200,1234567,北京首都,0730-,0940-,上海虹桥,国内
CA1855/6,A330-200,1234567,北京首都,1730-,1940-,上海虹桥,国内
CA1857/8,A330-200,12.4567,北京首都,1945-,2155-,上海虹桥,国内
CA1857/8,A330-200,..3....,北京首都,1945-,2155-,上海虹桥,国内
CA1383/4,A330-300,1234567,北京首都,1820-,2120-,深圳,国内
CA1403/4,B757-200,...4.67,北京首都,0710-,1040-,昆明,国内
CA1403/4,B757-200,123.5..,北京首都,0710-,1040-,昆明,国内
CA1405/6,B757-200,1234567,北京首都,0800-,1045-,成都,国内
CA1407/8,B757-200,1.34567,北京首都,1600-,1850-,成都,国内
CA1407/8,B757-200,.2.....,北京首都,1600-,1900-,成都,国内
CA1461/2,B757-200,1234567,北京首都,0745-,1050-,贵阳,国内
CA4105/6,B757-200,.23.5.7,成都,1600-,1835-,北京首都,国内
CA4105/6,B757-200,1..4.6.,成都,1600-,1835-,北京首都,国内
CA4107/8,B757-200,..3.5.7,成都,1000-,1230-,北京首都,国内
CA4107/8,B757-200,12.4.6.,成都,1000-,1230-,北京首都,国内
CA4109/10,B757-200,1234567,成都,1500-,1735-,北京首都,国内
CA4111/2,B757-200,......7,拉萨,1600-,1800-,成都,国内
CA4111/2,B757-200,1.345..,拉萨,1600-,1755-,成都,国内
CA4111/2,B757-200,.2.....,拉萨,1600-,1755-,成都,国内
CA4111/2,B757-200,.....6.,拉萨,1600-,1755-,成都,国内
CA4113/4,B757-200,..3.5..,成都,0800-,1020-,北京首都,国内
CA4113/4,B757-200,......7,成都,0800-,1020-,北京首都,国内
CA4113/4,B757-200,1......,成都,0800-,1020-,北京首都,国内
CA4113/4,B757-200,.2.4.6.,成都,0800-,1020-,北京首都,国内
CA4117/8,B757-200,1234567,成都,1700-,1935-,北京首都,国内
CA4157/8,B757-200,1234567,成都,1825-,2205-,乌鲁木齐,国内
CA4181/2,B757-200,1234567,成都,1650-,1900-,太原,国内
CA4193/4,B757-200,1234567,成都,0700-,0935-,北京首都,国内
CA4301/2,B757-200,1234567,成都,1400-,1610-,广州,国内
CA4307/8,B757-200,......7,成都,1000-,1205-,广州,国内
CA4307/8,B757-200,.2..5..,成都,1000-,1205-,广州,国内
CA4307/8,B757-200,1.34.6.,成都,1000-,1205-,广州,国内
CA4309/10,B757-200,1234567,成都,1900-,2115-,广州,国内
CA4317/8,B757-200,123.567,成都,1200-,1410-,广州,国内
CA4317/8,B757-200,...4...,成都,1200-,1410-,广州,国内
CA4459/60,B757-200,1234567,成都,2105-,2225-,昆明,国内
CA4501/2,B757-200,1234567,成都,1630-,1900-,上海浦东,国内
CA4523/4,B757-200,1234567,九寨,0820-,1100-,上海浦东,国内
CA1563/4,B757,....5..,北京首都,1455-,1700-,杭州,国内
CA1563/4,B757,1234.67,北京首都,1455-,1700-,杭州,国内
CA4101,B757,1234567,成都,0900-,1125-,北京首都,国内
CA4102,B757,..3....,北京首都,1100-,1355-,成都,国内
CA4102,B757,...4.67,北京首都,1100-,1355-,成都,国内
CA4102,B757,12..5..,北京首都,1100-,1400-,成都,国内
CA4115/6,B757,1234567,成都,1100-,1340-,北京首都,国内
CA4121/2,B757,1234567,九寨,0810-,1035-,北京首都,国内
CA4153/4,B757,1234567,成都,1535-,1915-,乌鲁木齐,国内
CA4337/8,B757,1234567,成都,0830-,1040-,深圳,国内
CA4415/6,B757,1234567,成都,0725-,0850-,昆明,国内
CA1101/2,A321,1234567,北京首都,2025-,2135-,呼和浩特,国内
CA1295/6,A321,1234567,北京首都,1945-,2355-,乌鲁木齐,国内
CA1297/8,A321,1234567,北京首都,1240-,1700-,乌鲁木齐,国内
CA1375/6,A321,1234567,北京首都,1310-,1650-,南宁,国内
CA1439/40,A321,1234567,北京首都,1325-,1555-,重庆,国内
CA1509/10,A321,1234567,北京首都,0805-,1000-,杭州,国内
CA1531/2,A321,1.3...7,北京首都,0955-,1155-,上海虹桥,国内
CA1621/2,A321,1234567,北京首都,1810-,1955-,哈尔滨,国内
CA1809/10,A321,1234567,北京首都,0850-,1135-,厦门,国内
CA1829/30,A321,1234567,广州,1630-,1905-,上海虹桥,国内
CA1837/8,A321,1234567,上海虹桥,1305-,1520-,广州,国内
CA1893,A321,1234567,上海浦东,0735-,0950-,深圳,国内
CA4311/2,A321,1234567,成都,1530-,1740-,深圳,国内
CA4321/2,A321,1......,成都,1500-,1645-,郑州,国内
CA4321/2,A321,0.234567,成都,1455-,1640-,郑州,国内
CA4361/2,A321,1234567,成都,0900-,1055-,广州,国内
CA4505/6,A321,1.3.5.7,成都,0840-,1055-,南京,国内
CA4505/6,A321,.2.4.6.,成都,0840-,1055-,南京,国内
CA4521/2,A321,.2...6.,成都,0745-,0940-,合肥,国内
CA1103/4,B737-800,...4...,北京首都,0615-,0725-,呼和浩特,国内
CA1103/4,B737-800,.23.56.,北京首都,0615-,0725-,呼和浩特,国内
CA1103/4,B737-800,......7,北京首都,0615-,0725-,呼和浩特,国内
CA1103/4,B737-800,1......,北京首都,0615-,0725-,呼和浩特,国内
CA1105/6,B737-800,1234567,北京首都,0620-,0730-,呼和浩特,国内
CA1107/8,B737-800,1234567,北京首都,2120-,2235-,包头,国内
CA1111/2,B737-800,1234567,北京首都,1045-,1210-,呼和浩特,国内
CA1113/4,B737-800,...4.6.,北京首都,0615-,0735-,呼和浩特,国内
CA1113/4,B737-800,.2.....,北京首都,0615-,0735-,呼和浩特,国内
CA1113/4,B737-800,1......,北京首都,0615-,0735-,呼和浩特,国内
CA1113/4,B737-800,..3.5..,北京首都,0615-,0735-,呼和浩特,国内
CA1113/4,B737-800,......7,北京首都,0615-,0735-,呼和浩特,国内
CA1115/6,B737-800,1234567,北京首都,1240-,1350-,呼和浩特,国内
CA1117/8,B737-800,.2345.7,北京首都,0635-,0755-,包头,国内
CA1117/8,B737-800,1......,北京首都,0635-,0755-,包头,国内
CA1117/8,B737-800,.....6.,北京首都,0825-,0945-,包头,国内
CA1121/2,B737-800,1234567,北京首都,1000-,1125-,包头,国内
CA1133/4,B737-800,1234567,北京首都,0710-,0850-,运城,国内
CA1135/6,B737-800,1234567,北京首都,1915-,2040-,包头,国内
CA1137,B737-800,.2.4.6.,北京首都,1450-,1600-,呼和浩特,国内
CA1137,B737-800,1.3.5.7,北京首都,1950-,2100-,呼和浩特,国内
CA1138,B737-800,....5..,呼和浩特,0745-,0900-,北京首都,国内
CA1138,B737-800,1..4.6.,呼和浩特,2250-,2355-,北京首都,国内
CA1138,B737-800,.23...7,呼和浩特,0730-,0845-,北京首都,国内
CA1139/40,B737-800,1234567,北京首都,1920-,2105-,运城,国内
CA1141/2,B737-800,12.4.67,北京首都,0700-,0830-,包头,国内
CA1145/6,B737-800,1234567,北京首都,0715-,0830-,太原,国内
CA1147/8,B737-800,1234567,北京首都,0715-,0905-,巴彦淖尔,国内
CA1201/2,B737-800,1234567,北京首都,1425-,1625-,西安,国内
CA1203/4,B737-800,1234567,北京首都,0725-,0920-,西安,国内
CA1205/6,B737-800,1234567,北京首都,2030-,2225-,西安,国内
CA1207/8,B737-800,1234567,北京首都,0720-,1005-,西宁,国内
CA1209/10,B737-800,1234567,北京首都,1015-,1225-,西安,国内
CA1211/2,B737-800,1234567,北京首都,1835-,2035-,西安,国内
CA1213/4,B737-800,1234567,北京首都,1030-,1240-,银川,国内
CA1215/6,B737-800,1234567,西安,1210-,1415-,上海浦东,国内
CA1219/20,B737-800,1234567,北京首都,1420-,1620-,银川,国内
CA1221/2,B737-800,1234567,北京首都,1610-,1840-,兰州,国内
CA1223/4,B737-800,1234567,北京首都,1230-,1425-,西安,国内
CA1225,B737-800,1234567,北京首都,1520-,1730-,西安,国内
CA1226,B737-800,1234567,桂林,2105-,2350-,北京首都,国内
CA1227/8,B737-800,.2.4.6.,呼和浩特,1705-,1905-,海拉尔,国内
CA1229/30,B737-800,12...6.,北京首都,0635-,0845-,海拉尔,国内
CA1229/30,B737-800,..345.7,北京首都,0635-,0845-,海拉尔,国内
CA1231/2,B737-800,..3.5..,北京首都,0835-,1020-,西安,国内
CA1231/2,B737-800,12.4.67,北京首都,0835-,1020-,西安,国内
CA1233/4,B737-800,..3....,北京首都,0640-,0840-,延吉,国内
CA1233/4,B737-800,....5.7,北京首都,0640-,0840-,延吉,国内
CA1233/4,B737-800,...4.6.,北京首都,0840-,1040-,延吉,国内
CA1233/4,B737-800,1......,北京首都,0640-,0840-,延吉,国内
CA1233/4,B737-800,.2.....,北京首都,0640-,0840-,延吉,国内
CA1235/6,B737-800,1234567,北京首都,1700-,1855-,西安,国内
CA1237/8,B737-800,1234567,北京首都,1145-,1330-,运城,国内
CA1239/40,B737-800,123..67,北京首都,0635-,0905-,西宁,国内
CA1239/40,B737-800,...45..,北京首都,0635-,0905-,西宁,国内
CA1241/2,B737-800,123456,北京首都,1820-,2035-,满洲里,国内
CA1243/4,B737-800,...45..,北京首都,0635-,0820-,合肥,国内
CA1243/4,B737-800,123..67,北京首都,0635-,0820-,合肥,国内
CA1245/6,B737-800,1......,北京首都,0615-,0840-,佳木斯,国内
CA1245/6,B737-800,...45..,北京首都,0615-,0840-,佳木斯,国内
CA1245/6,B737-800,.23..67,北京首都,0615-,0840-,佳木斯,国内
CA1247/8,B737-800,....5..,北京首都,0625-,0745-,烟台,国内
CA1247/8,B737-800,......7,北京首都,0920-,1040-,烟台,国内
CA1247/8,B737-800,.2.....,北京首都,1950-,2110-,烟台,国内
CA1247/8,B737-800,..3..6.,北京首都,0625-,0745-,烟台,国内
CA1247/8,B737-800,1......,北京首都,0625-,0745-,烟台,国内
CA1247/8,B737-800,...4...,北京首都,0840-,1000-,烟台,国内
CA1251/2,B737-800,1234567,天津,1450-,1845-,乌鲁木齐,国内
CA1253/4,B737-800,1......,北京首都,0615-,0735-,包头,国内
CA1253/4,B737-800,......7,北京首都,0615-,0735-,包头,国内
CA1253/4,B737-800,.23456.,北京首都,0615-,0735-,包头,国内
CA1255/6,B737-800,1234567,北京首都,0920-,1115-,合肥,国内
