Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
CSC3020,319,.2.....,拉萨/贡嘎,2305,0115,成都/双流,国内
CSC3020,319,..3....,拉萨/贡嘎,2230,0040,成都/双流,国内
CSC3020,319,......7,拉萨/贡嘎,2210,0020,成都/双流,国内
CSC3020,319,....5..,拉萨/贡嘎,2155,0005,成都/双流,国内
CSC3020,319,.....6.,拉萨/贡嘎,2215,0025,成都/双流,国内
CSC3021,319,....5.7,迪庆/香格里拉,1400,1615,北海/福成,国内
CSC3022,319,....5.7,北海/福成,1705,1920,迪庆/香格里拉,国内
CSC3023,319,1.3.5.7,迪庆/香格里拉,1300,1550,阜阳,国内
CSC3024,319,1.3.5.7,阜阳,1640,1930,迪庆/香格里拉,国内
CSC3027,320,.2.4.6.,桂林/两江,1505,1710,郑州/新郑,国内
CSC3028,320,.2.4.6.,郑州/新郑,1825,2035,桂林/两江,国内
CSC3029,320,1.3.5..,临沂/沭埠岭,0900,1230,普洱/思茅,国内
CSC3030,320,1.3.5..,普洱/思茅,1330,1700,临沂/沭埠岭,国内
CSC3031,320,...4.6.,成都/双流,1530,1715,桂林/两江,国内
CSC3031,320,.2.....,成都/双流,1530,1715,桂林/两江,国内
CSC3032,320,...4.6.,桂林/两江,2140,2325,成都/双流,国内
CSC3032,320,.2.....,桂林/两江,2110,2255,成都/双流,国内
CSC3034,319,1.3.5.7,拉萨/贡嘎,2200,0130,湛江,国内
CSC3511,320,1234567,宜宾/菜坝,1305,1525,常州/奔牛,国内
CSC3512,320,1234567,常州/奔牛,1625,1925,宜宾/菜坝,国内
CSC3725,321,.2.4.6.,郑州/新郑,1320,1540,揭阳/潮汕,国内
CSC3726,321,.2.4.6.,揭阳/潮汕,1625,1850,郑州/新郑,国内
CSC3727,319,.2.4.6.,九寨/黄龙,1630,1910,无锡/硕放,国内
CSC3727,319,1.3.5.7,九寨/黄龙,1025,1300,无锡/硕放,国内
CSC3728,319,1.3.5.7,无锡/硕放,1400,1650,九寨/黄龙,国内
CSC3728,319,.2.4.6.,无锡/硕放,2000,2250,九寨/黄龙,国内
CSC3735,320,1234567,昆明/长水,2010,2125,丽江/三义,国内
CSC3736,320,1234567,丽江/三义,2250,2350,昆明/长水,国内
CSC3737,320,1.3.5.7,昆明/长水,0625,0735,丽江/三义,国内
CSC3737,320,.2.4.6.,昆明/长水,0630,0750,丽江/三义,国内
CSC3738,320,.2.4.6.,丽江/三义,2240,2350,昆明/长水,国内
CSC3738,320,1.3.5.7,丽江/三义,2330,0030,昆明/长水,国内
CSC3743,320,1.3.5.7,西安/咸阳,0840,1115,营口/兰旗,国内
CSC3743,320,.2.4.6.,西安/咸阳,1440,1710,营口/兰旗,国内
CSC3744,320,.2.4.6.,营口/兰旗,2255,0150,西安/咸阳,国内
CSC3744,320,1.3.5.7,营口/兰旗,1420,1715,西安/咸阳,国内
CSC3841,320,1234567,郑州/新郑,1050,1255,银川/河东,国内
CSC3842,320,1234567,银川/河东,1415,1605,郑州/新郑,国内
CSC8003,320,1234567,南宁/吴圩,1705,2000,太原/武宿,国内
CSC8004,320,1234567,太原/武宿,2100,2345,南宁/吴圩,国内
CSC8007,321,1234567,哈尔滨/太平,0635,0800,呼伦贝尔/海拉尔,国内
CSC8008,321,1234567,呼伦贝尔/海拉尔,0945,1105,哈尔滨/太平,国内
CSC8013,319,1.3.5.7,成都/双流,0655,0805,甘孜/格萨尔,国内
CSC8013,319,.2.4.6.,成都/双流,0705,0815,甘孜/格萨尔,国内
CSC8014,319,1.3.5.7,甘孜/格萨尔,0855,0955,成都/双流,国内
CSC8014,319,.2.4.6.,甘孜/格萨尔,0900,0955,成都/双流,国内
CSC8017,319,1.3.5.7,西安/咸阳,1835,2200,拉萨/贡嘎,国内
CSC8021,320,1234567,西双版纳/嘎洒,0845,1045,绵阳/南郊,国内
CSC8022,320,1234567,南京/禄口,1450,1715,绵阳/南郊,国内
CSC8023,320,....5..,重庆/江北,0855,1100,北海/福成,国内
CSC8023,320,1.3....,重庆/江北,0900,1100,北海/福成,国内
CSC8023,321,...4.67,重庆/江北,0605,0805,北海/福成,国内
CSC8023,321,.2.....,重庆/江北,0610,0800,北海/福成,国内
CSC8024,321,.2.....,北海/福成,0845,1035,重庆/江北,国内
CSC8024,321,.....67,北海/福成,0850,1040,重庆/江北,国内
CSC8024,321,...4...,北海/福成,0850,1045,重庆/江北,国内
CSC8024,320,1.3.5..,北海/福成,1145,1340,重庆/江北,国内
CSC8031,320,......7,哈尔滨/太平,1055,1405,银川/河东,国内
CSC8031,320,1.3.5..,哈尔滨/太平,1115,1405,银川/河东,国内
CSC8031,320,.2.4.6.,哈尔滨/太平,0620,0910,银川/河东,国内
CSC8032,320,.2.4.6.,丽江/三义,1310,1525,银川/河东,国内
CSC8032,320,1.3.5.7,丽江/三义,1810,2045,银川/河东,国内
CSC8037,319,1234.6.,成都/双流,1055,1155,康定,国内
CSC8037,319,....5.7,成都/双流,1100,1155,康定,国内
CSC8038,319,1234567,康定,1240,1335,成都/双流,国内
CSC8039,321,.2.....,天津/滨海,1620,1825,宁波/栎社,国内
CSC8039,321,1.34567,天津/滨海,1640,1845,宁波/栎社,国内
CSC8040,321,.2.....,宁波/栎社,1915,2120,天津/滨海,国内
CSC8040,321,1.34567,宁波/栎社,1940,2200,天津/滨海,国内
CSC8043,320,1.3.5.7,西昌/青山,1820,2105,南京/禄口,国内
CSC8044,320,1.3.5.7,南京/禄口,2215,0115,西昌/青山,国内
CSC8045,321,1234567,昆明/长水,1800,2105,天津/滨海,国内
CSC8046,321,1234567,天津/滨海,2205,0140,昆明/长水,国内
CSC8049,320,1.3.5.7,西昌/青山,1505,1715,长沙/黄花,国内
CSC8050,320,1.3.5.7,长沙/黄花,1100,1310,西昌/青山,国内
CSC8051,321,...4...,成都/双流,0635,0845,北海/福成,国内
CSC8051,321,123.567,成都/双流,0640,0845,北海/福成,国内
CSC8052,321,1234567,北海/福成,0930,1130,成都/双流,国内
CSC8053,319,.2.4.6.,杭州/萧山,1815,2055,昭通,国内
CSC8054,319,.2.4.6.,昭通,2150,0030,杭州/萧山,国内
CSC8055,320,.2.4.6.,南宁/吴圩,0740,1010,常州/奔牛,国内
CSC8055,320,1.3.5.7,南宁/吴圩,0740,1010,常州/奔牛,国内
CSC8056,320,.2.4.6.,常州/奔牛,1115,1400,南宁/吴圩,国内
CSC8056,320,1.3.5.7,常州/奔牛,1115,1400,南宁/吴圩,国内
CSC8057,320,..3....,成都/双流,1250,1515,北海/福成,国内
CSC8057,320,....5..,成都/双流,1315,1520,北海/福成,国内
CSC8057,320,1......,成都/双流,1405,1620,北海/福成,国内
CSC8057,320,...4...,成都/双流,0725,0950,北海/福成,国内
CSC8057,320,.....6.,成都/双流,0755,1020,北海/福成,国内
CSC8058,320,...4...,北海/福成,1035,1245,成都/双流,国内
CSC8058,320,.....6.,北海/福成,1345,1600,成都/双流,国内
CSC8058,320,....5..,北海/福成,1555,1755,成都/双流,国内
CSC8058,320,1......,北海/福成,1810,2025,成都/双流,国内
CSC8058,320,..3....,北海/福成,1845,2105,成都/双流,国内
CSC8059,320,.2.4.6.,西昌/青山,0705,0925,南昌/昌北,国内
CSC8060,320,.2.4.6.,温州/龙湾,1235,1350,南昌/昌北,国内
CSC8063,321,1234567,成都/双流,0635,0900,珠海/金湾,国内
CSC8064,321,1234567,珠海/金湾,0955,1220,成都/双流,国内
CSC8065,320,..3.5.7,南宁/吴圩,1100,1305,绵阳/南郊,国内
CSC8066,320,..3.5.7,绵阳/南郊,1355,1550,南宁/吴圩,国内
CSC8069,320,.2.4.6.,西昌/青山,1930,2100,绵阳/南郊,国内
CSC8070,320,.2.4.6.,绵阳/南郊,2200,2315,西昌/青山,国内
CSC8101,320,1.3.5.7,重庆/江北,0600,0755,西双版纳/嘎洒,国内
CSC8102,320,1.3.5.7,西双版纳/嘎洒,0840,1030,重庆/江北,国内
CSC8103,319,......7,成都/双流,1515,1710,吕梁/大武,国内
CSC8103,319,..3.5..,成都/双流,1525,1720,吕梁/大武,国内
CSC8104,319,..3.5.7,大连/周水子,2050,2235,吕梁/大武,国内
CSC8107,320,1234567,昆明/长水,1355,1655,常州/奔牛,国内
CSC8108,320,1234567,青岛/流亭,2025,2145,常州/奔牛,国内
CSC8111,319,1.3.5..,成都/双流,0820,0930,稻城/亚丁,国内
CSC8111,319,......7,成都/双流,0830,0935,稻城/亚丁,国内
CSC8111,319,.2.4.6.,成都/双流,0735,0855,稻城/亚丁,国内
CSC8112,319,.2.4.6.,稻城/亚丁,1005,1130,成都/双流,国内
CSC8112,319,1.3.5..,稻城/亚丁,1015,1130,成都/双流,国内
CSC8112,319,......7,稻城/亚丁,1020,1130,成都/双流,国内
CSC8113,319,.2.4.6.,成都/双流,1050,1200,稻城/亚丁,国内
CSC8113,319,1.3.5.7,成都/双流,0725,0835,稻城/亚丁,国内
CSC8114,319,1......,稻城/亚丁,0920,1030,成都/双流,国内
CSC8114,319,.2.4.6.,稻城/亚丁,1255,1415,成都/双流,国内
CSC8114,319,..3.5.7,稻城/亚丁,1315,1425,成都/双流,国内
CSC8115,319,.2.....,成都/双流,0835,1000,甘南/夏河,国内
CSC8115,319,......7,成都/双流,1205,1330,甘南/夏河,国内
CSC8115,320,....5..,成都/双流,0625,0745,甘南/夏河,国内
CSC8116,320,....5..,银川/河东,1025,1145,甘南/夏河,国内
CSC8116,319,.2.....,银川/河东,1240,1400,甘南/夏河,国内
CSC8116,319,......7,银川/河东,1610,1730,甘南/夏河,国内
CSC8117,321,1234567,昆明/长水,0920,1205,南京/禄口,国内
CSC8118,321,1234567,南京/禄口,1310,1555,昆明/长水,国内
CSC8119,319,.2.4.6.,西安/咸阳,0645,0850,稻城/亚丁,国内
CSC8120,319,.2.4.6.,稻城/亚丁,1015,1210,西安/咸阳,国内
CSC8123,320,1234567,西安/咸阳,1915,2120,青岛/流亭,国内
CSC8124,320,1234567,青岛/流亭,2220,0040,西安/咸阳,国内
CSC8125,320,.2.4.6.,哈尔滨/太平,0900,1100,烟台/蓬莱,国内
CSC8125,320,1.3.5.7,哈尔滨/太平,0850,1050,烟台/蓬莱,国内
CSC8126,320,1234567,重庆/江北,1640,1910,烟台/蓬莱,国内
CSC8127,321,1234567,天津/滨海,1715,1945,张家界/荷花,国内
CSC8128,321,1234567,张家界/荷花,2045,2305,天津/滨海,国内
CSC8129,320,1234567,杭州/萧山,0900,1205,宜宾/菜坝,国内
CSC8130,320,.234567,宜宾/菜坝,2020,2250,杭州/萧山,国内
CSC8130,320,1......,宜宾/菜坝,2020,2250,杭州/萧山,国内
CSC8131,320,.2.4.6.,西安/咸阳,0725,0910,贵阳/龙洞堡,国内
CSC8132,320,.2.4.6.,泉州/晋江,1250,1455,贵阳/龙洞堡,国内
CSC8133,321,.2.4.6.,三亚/凤凰,0925,1220,郑州/新郑,国内
CSC8133,320,..3...7,三亚/凤凰,1400,1655,郑州/新郑,国内
CSC8134,320,..3...7,郑州/新郑,1755,2105,三亚/凤凰,国内
CSC8134,321,.2.4.6.,郑州/新郑,2000,2315,三亚/凤凰,国内
CSC8135,319,1234567,西安/咸阳,2305,0045,九寨/黄龙,国内
CSC8136,319,1234567,九寨/黄龙,0720,0850,西安/咸阳,国内
CSC8137,320,1234567,重庆/江北,1445,1630,南宁/吴圩,国内
CSC8138,320,1234.67,南宁/吴圩,1720,1855,重庆/江北,国内
CSC8138,320,....5..,南宁/吴圩,1720,1900,重庆/江北,国内
CSC8139,320,.2.4.6.,成都/双流,0635,0935,鞍山/腾鳌,国内
CSC8140,320,.2.4.6.,鞍山/腾鳌,1020,1350,成都/双流,国内
CSC8141,319,.2..5..,成都/双流,0655,0855,林芝/米林,国内
CSC8141,319,1.34.67,成都/双流,0700,0855,林芝/米林,国内
CSC8142,319,1234567,林芝/米林,1005,1200,成都/双流,国内
CSC8151,321,1.3.5.7,珠海/金湾,1225,1435,常州/奔牛,国内
CSC8152,321,1.3.5.7,常州/奔牛,1735,1945,珠海/金湾,国内
CSC8155,320,..3.5..,成都/双流,0805,0945,西宁/曹家堡,国内
CSC8155,320,1.....7,成都/双流,0815,0955,西宁/曹家堡,国内
CSC8156,320,1.3.5.7,阿勒泰,1415,1710,西宁/曹家堡,国内
CSC8157,320,1234567,西昌/青山,0745,1030,海口/美兰,国内
CSC8158,320,1234567,海口/美兰,1135,1355,西昌/青山,国内
CSC8161,320,1.3.5.7,哈尔滨/太平,0735,1205,广州/白云,国内
CSC8162,320,1.3.5.7,广州/白云,1315,1730,哈尔滨/太平,国内
CSC8163,319,1.345.7,杭州/萧山,0705,0930,重庆/江北,国内
CSC8164,319,1.345.7,稻城/亚丁,1235,1405,重庆/江北,国内
CSC8165,319,.2...6.,杭州/萧山,0705,0930,重庆/江北,国内
CSC8166,319,.2...6.,康定,1245,1405,重庆/江北,国内
CSC8169,320,1.3.5.7,杭州/萧山,0645,0940,兰州/中川,国内
CSC8170,320,1.3.5.7,嘉峪关,1340,1510,兰州/中川,国内
CSC8171,320,.2.4.6.,杭州/萧山,0635,0940,兰州/中川,国内
CSC8172,320,.2.4.6.,敦煌,1320,1510,兰州/中川,国内
CSC8173,320,1234567,西昌/青山,0645,0840,西安/咸阳,国内
CSC8174,320,1234567,西安/咸阳,0945,1145,西昌/青山,国内
CSC8179,320,..3....,重庆/江北,1735,1920,南昌/昌北,国内
CSC8180,320,..3....,南昌/昌北,2010,2215,重庆/江北,国内
CSC8181,321,1234567,海口/美兰,1215,1530,太原/武宿,国内
CSC8182,321,1234567,太原/武宿,1645,2000,海口/美兰,国内
CSC8195,320,.2.4.6.,西安/咸阳,1740,1950,桂林/两江,国内
CSC8196,320,.2.4.6.,桂林/两江,2100,2255,西安/咸阳,国内
CSC8197,321,1234567,重庆/江北,0645,0835,合肥/新桥,国内
CSC8198,321,1234567,合肥/新桥,0925,1140,重庆/江北,国内
CSC8199,320,1234567,西安/咸阳,0720,0905,泸州/蓝田,国内
CSC8200,320,1234567,西双版纳/嘎洒,1245,1425,泸州/蓝田,国内
CSC8201,321,1.3.5.7,昆明/长水,1605,1920,上海/浦东,国内
CSC8201,320,.2.4.6.,昆明/长水,1805,2125,上海/浦东,国内
CSC8202,321,..3.5..,上海/浦东,2025,2350,昆明/长水,国内
CSC8202,321,1.....7,上海/浦东,2025,0005,昆明/长水,国内
CSC8202,320,.2.4.6.,上海/浦东,2230,0155,昆明/长水,国内
CSC8203,320,.2.4...,西昌/青山,1345,1455,贵阳/龙洞堡,国内
CSC8204,320,.2.4...,贵阳/龙洞堡,1605,1725,西昌/青山,国内
CSC8205,320,1234567,昆明/长水,1730,1935,广州/白云,国内
CSC8206,320,1234567,广州/白云,2055,2325,昆明/长水,国内
CSC8207,320,1234567,哈尔滨/太平,0635,0915,济南/遥墙,国内
CSC8208,320,1234567,揭阳/潮汕,1435,1705,济南/遥墙,国内
CSC8209,320,1.3.5.7,北京/首都,0755,1005,中卫/沙坡头,国内
CSC8210,320,1.3.5.7,乌鲁木齐/地窝堡,1745,2045,中卫/沙坡头,国内
CSC8211,320,1.3.5.7,西安/咸阳,1740,1955,上海/浦东,国内
CSC8212,320,1.3.5.7,上海/浦东,2055,2330,西安/咸阳,国内
CSC8213,320,1......,杭州/萧山,0715,0910,揭阳/潮汕,国内
CSC8213,320,.234567,杭州/萧山,0720,0910,揭阳/潮汕,国内
CSC8214,320,12.4.6.,揭阳/潮汕,1725,1915,杭州/萧山,国内
CSC8214,320,..3.5.7,揭阳/潮汕,1820,2020,杭州/萧山,国内
CSC8215,320,......7,昆明/长水,1455,1750,郑州/新郑,国内
CSC8215,320,.2.4.6.,昆明/长水,1455,1755,郑州/新郑,国内
CSC8216,320,......7,郑州/新郑,1850,2150,昆明/长水,国内
CSC8216,320,.2.4.6.,郑州/新郑,1900,2200,昆明/长水,国内
CSC8217,319,..3.5.7,稻城/亚丁,0920,1035,泸州/蓝田,国内
CSC8218,319,..3.5.7,泸州/蓝田,1120,1230,稻城/亚丁,国内
CSC8219,319,..3.5.7,重庆/江北,0855,1035,武汉/天河,国内
CSC8220,319,......7,神农架/红坪,1325,1430,武汉/天河,国内
CSC8220,319,..3.5..,神农架/红坪,1325,1430,武汉/天河,国内
CSC8223,320,1234567,南宁/吴圩,0720,0950,郑州/新郑,国内
CSC8224,320,1234567,郑州/新郑,1705,1950,南宁/吴圩,国内
CSC8229,319,1..4...,成都/双流,1635,1820,文山/普者黑,国内
CSC8229,319,..3....,成都/双流,1835,2020,文山/普者黑,国内
CSC8229,319,......7,成都/双流,1935,2120,文山/普者黑,国内
CSC8230,319,1..4...,文山/普者黑,1910,2105,成都/双流,国内
CSC8230,319,..3....,文山/普者黑,2105,2300,成都/双流,国内
CSC8230,319,......7,文山/普者黑,2205,2355,成都/双流,国内
CSC8231,321,1234567,重庆/江北,1940,2210,青岛/流亭,国内
CSC8232,321,1234567,青岛/流亭,2310,0155,重庆/江北,国内
CSC8233,319,.2.4.6.,成都/双流,1525,1730,宜春/明月山,国内
CSC8234,319,.2.4.6.,厦门/高崎,2050,2225,宜春/明月山,国内
CSC8237,320,.2.4.6.,三亚/凤凰,1250,1500,长沙/黄花,国内
CSC8238,320,.2.4.6.,长沙/黄花,1600,1815,三亚/凤凰,国内
CSC8239,321,.2.4.6.,杭州/萧山,1840,2055,珠海/金湾,国内
CSC8239,321,1.3.5.7,杭州/萧山,0750,1005,珠海/金湾,国内
CSC8240,321,1.3.5.7,珠海/金湾,2055,2300,杭州/萧山,国内
CSC8240,321,.2.4.6.,珠海/金湾,2145,2345,杭州/萧山,国内
CSC8241,320,1.3.5.7,西昌/青山,0700,0810,贵阳/龙洞堡,国内
CSC8242,320,1......,温州/龙湾,1235,1455,贵阳/龙洞堡,国内
CSC8242,320,..3.5.7,温州/龙湾,1235,1455,贵阳/龙洞堡,国内
CSC8243,320,1234567,昆明/长水,0925,1030,西双版纳/嘎洒,国内
CSC8244,320,1234567,西双版纳/嘎洒,1130,1235,昆明/长水,国内
CSC8245,320,1.3.5.7,昆明/长水,1815,2045,合肥/新桥,国内
CSC8246,320,1.3.5.7,合肥/新桥,2135,0015,昆明/长水,国内
CSC8247,320,..3.5.7,哈尔滨/太平,0645,1050,西宁/曹家堡,国内
CSC8248,320,..3.5.7,南宁/吴圩,1615,1850,西宁/曹家堡,国内
CSC8249,320,1234567,昆明/长水,0620,0905,厦门/高崎,国内
CSC8250,320,1234567,厦门/高崎,1005,1250,昆明/长水,国内
CSC8253,319,.2.4.6.,成都/双流,1435,1640,石家庄/正定,国内
CSC8254,319,.2.4.6.,沈阳/桃仙,2010,2200,石家庄/正定,国内
CSC8255,319,..3.5..,成都/双流,1030,1135,达州/河市,国内
CSC8255,319,1......,成都/双流,0705,0810,达州/河市,国内
CSC8256,319,1......,泉州/晋江,1240,1500,达州/河市,国内
CSC8256,319,....5..,泉州/晋江,1610,1830,达州/河市,国内
CSC8256,319,..3....,泉州/晋江,1610,1830,达州/河市,国内
CSC8257,321,1234567,成都/双流,0605,0845,青岛/流亭,国内
CSC8258,321,1......,青岛/流亭,0955,1245,成都/双流,国内
CSC8258,321,...4...,青岛/流亭,0955,1250,成都/双流,国内
CSC8258,321,.23.5.7,青岛/流亭,0955,1255,成都/双流,国内
CSC8258,321,.....6.,青岛/流亭,0955,1245,成都/双流,国内
CSC8259,321,1234567,成都/双流,1850,2130,青岛/流亭,国内
CSC8260,321,1234567,青岛/流亭,2245,0140,成都/双流,国内
CSC8263,319,1234567,西安/咸阳,1310,1435,张家界/荷花,国内
CSC8264,319,1234567,张家界/荷花,2030,2205,西安/咸阳,国内
CSC8301,320,1.3.5.7,西双版纳/嘎洒,1755,1910,丽江/三义,国内
CSC8302,320,1.3.5.7,丽江/三义,1955,2100,西双版纳/嘎洒,国内
CSC8305,320,.2.....,哈尔滨/太平,1000,1310,上海/浦东,国内
CSC8305,320,...4.6.,哈尔滨/太平,1620,1930,上海/浦东,国内
CSC8306,320,.2.....,上海/浦东,1415,1710,哈尔滨/太平,国内
CSC8306,320,...4.6.,上海/浦东,2035,2330,哈尔滨/太平,国内
CSC8307,320,.2.4.6.,哈尔滨/太平,0900,1210,温州/龙湾,国内
CSC8308,320,.2...6.,海口/美兰,1615,1825,温州/龙湾,国内
CSC8308,320,...4...,海口/美兰,1615,1825,温州/龙湾,国内
CSC8309,320,.2.4.6.,昆明/长水,0835,1115,银川/河东,国内
CSC8309,320,1.3.5..,昆明/长水,0835,1125,银川/河东,国内
CSC8310,320,.2.4.6.,银川/河东,1205,1440,昆明/长水,国内
CSC8310,320,1.3.5..,银川/河东,1215,1510,昆明/长水,国内
CSC8311,320,1.3.5.7,哈尔滨/太平,0900,1150,合肥/新桥,国内
CSC8312,320,1.3.5.7,海口/美兰,1615,1850,合肥/新桥,国内
CSC8315,319,1.3....,成都/双流,1755,2000,阜阳,国内
CSC8315,319,....5..,成都/双流,1855,2105,阜阳,国内
CSC8315,319,......7,成都/双流,1905,2105,阜阳,国内
CSC8316,319,1.3....,阜阳,2050,2315,成都/双流,国内
CSC8316,319,....5.7,阜阳,2150,0005,成都/双流,国内
CSC8317,319,12.4.6.,重庆/江北,0855,1110,西宁/曹家堡,国内
CSC8318,319,12.4.6.,西宁/曹家堡,1155,1350,重庆/江北,国内
CSC8319,320,.2.4.6.,宁波/栎社,1120,1340,桂林/两江,国内
CSC8320,320,.2.4.6.,桂林/两江,1440,1650,宁波/栎社,国内
CSC8321,320,.2.4.6.,哈尔滨/太平,0850,1230,兰州/中川,国内
CSC8321,320,1.3.5.7,哈尔滨/太平,0915,1230,兰州/中川,国内
CSC8322,320,1234567,乌鲁木齐/地窝堡,1715,2005,兰州/中川,国内
CSC8323,321,....5.7,成都/双流,1855,2035,兰州/中川,国内
CSC8323,321,1......,成都/双流,1855,2035,兰州/中川,国内
CSC8323,321,.23....,成都/双流,1905,2035,兰州/中川,国内
CSC8323,321,...4.6.,成都/双流,1905,2035,兰州/中川,国内
CSC8324,321,.23.5.7,兰州/中川,2135,2305,成都/双流,国内
CSC8324,321,1..4.6.,兰州/中川,2135,2305,成都/双流,国内
CSC8325,321,1234567,哈尔滨/太平,1320,1610,常州/奔牛,国内
CSC8326,321,1234567,福州/长乐,1920,2045,常州/奔牛,国内
CSC8329,320,.2.4.6.,哈尔滨/太平,0745,1120,南昌/昌北,国内
CSC8330,320,.2.4.6.,西双版纳/嘎洒,1535,1810,南昌/昌北,国内
CSC8349,321,1234567,天津/滨海,0640,1005,南宁/吴圩,国内
CSC8350,321,1234567,南宁/吴圩,1150,1515,天津/滨海,国内
CSC8353,320,1234567,天津/滨海,0940,1155,南昌/昌北,国内
CSC8354,320,1.3.5.7,北海/福成,1545,1740,南昌/昌北,国内
CSC8354,320,.2.4.6.,北海/福成,1545,1740,南昌/昌北,国内
CSC8357,321,1234567,天津/滨海,0620,0945,海口/美兰,国内
CSC8358,321,1234567,海口/美兰,1045,1425,天津/滨海,国内
CSC8361,320,1234567,重庆/江北,0730,0905,长沙/黄花,国内
CSC8362,320,1234567,温州/龙湾,1220,1400,长沙/黄花,国内
CSC8373,320,1234567,昆明/长水,0930,1205,西宁/曹家堡,国内
CSC8374,320,1234567,敦煌,1635,1805,西宁/曹家堡,国内
CSC8377,321,..3....,成都/双流,0925,1145,徐州/观音,国内
CSC8377,319,.....6.,成都/双流,0925,1145,徐州/观音,国内
CSC8377,321,1...5.7,成都/双流,0925,1145,徐州/观音,国内
CSC8378,319,.....6.,大连/周水子,1505,1640,徐州/观音,国内
CSC8378,321,1.3.5..,大连/周水子,1505,1640,徐州/观音,国内
CSC8378,321,......7,大连/周水子,1505,1640,徐州/观音,国内
CSC8379,320,1234567,成都/双流,0630,0750,西安/咸阳,国内
CSC8380,320,1234567,西安/咸阳,0600,0740,成都/双流,国内
CSC8381,321,...4..7,成都/双流,0610,0955,哈尔滨/太平,国内
CSC8381,321,123.56.,成都/双流,0610,1010,哈尔滨/太平,国内
CSC8382,321,1234567,哈尔滨/太平,1120,1535,成都/双流,国内
CSC8401,320,.2.4.6.,三亚/凤凰,2040,0025,北京/首都,国内
CSC8402,320,.2.4.6.,北京/首都,0755,1150,三亚/凤凰,国内
CSC8411,321,1234567,成都/双流,0705,0940,烟台/蓬莱,国内
CSC8412,321,12.456.,哈尔滨/太平,1210,1415,烟台/蓬莱,国内
CSC8412,321,..3...7,哈尔滨/太平,1210,1415,烟台/蓬莱,国内
CSC8419,320,1234567,南宁/吴圩,1625,1905,宁波/栎社,国内
CSC8420,320,1234567,宁波/栎社,2005,2240,南宁/吴圩,国内
CSC8421,321,.2.4.6.,杭州/萧山,0950,1200,广州/白云,国内
CSC8422,321,.2.4.6.,广州/白云,1310,1520,杭州/萧山,国内
CSC8425,320,.2.4.6.,成都/双流,0610,0825,邯郸,国内
CSC8426,320,.2.4.6.,邯郸,0930,1200,成都/双流,国内
CSC8427,320,1234567,成都/双流,0605,0750,桂林/两江,国内
CSC8428,320,1234567,桂林/两江,0835,1030,成都/双流,国内
CSC8431,320,1234567,常州/奔牛,1130,1435,三亚/凤凰,国内
CSC8432,320,..3.567,三亚/凤凰,1540,1900,常州/奔牛,国内
CSC8432,320,12.4...,三亚/凤凰,1540,1905,常州/奔牛,国内
CSC8437,320,1234567,西安/咸阳,0705,0950,深圳/宝安,国内
CSC8438,320,1234567,深圳/宝安,1055,1335,西安/咸阳,国内
CSC8439,319,1......,重庆/江北,0650,0925,林芝/米林,国内
