Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
3U8137,319,1.3.567,重庆/江北,0640,0930,林芝/米林,国内
3U8138,319,1234567,林芝/米林,1040,1250,重庆/江北,国内
3U8139,319,...4...,成都/双流,0805,1100,鞍山/腾鳌,国内
3U8139,319,.2...6.,成都/双流,0640,0930,鞍山/腾鳌,国内
3U8140,319,.2...6.,鞍山/腾鳌,1035,1405,成都/双流,国内
3U8140,319,...4...,鞍山/腾鳌,1230,1610,成都/双流,国内
3U8161,320,1.3.5.7,哈尔滨/太平,0735,1205,广州/白云,国内
3U8162,320,1.3.5.7,广州/白云,1320,1730,哈尔滨/太平,国内
3U8163,319,1.345.7,杭州/萧山,0705,0930,重庆/江北,国内
3U8164,319,1.345.7,稻城/亚丁,1215,1330,重庆/江北,国内
3U8165,319,.2...6.,杭州/萧山,0705,0930,重庆/江北,国内
3U8166,319,.2...6.,康定,1210,1320,重庆/江北,国内
3U8169,320,.2.4.6.,杭州/萧山,0635,0935,兰州/中川,国内
3U8169,320,..3.5.7,杭州/萧山,0750,1100,兰州/中川,国内
3U8169,320,1......,杭州/萧山,0720,1030,兰州/中川,国内
3U8170,320,12.4.6.,嘉峪关,1415,1550,兰州/中川,国内
3U8170,320,..3.5.7,嘉峪关,1420,1555,兰州/中川,国内
3U8181,320,1234567,海口/美兰,1205,1530,太原/武宿,国内
3U8182,320,1234567,太原/武宿,1645,2005,海口/美兰,国内
3U8201,320,1.3.5.7,昆明/长水,1610,1920,上海/浦东,国内
3U8202,320,1.3.5.7,上海/浦东,2025,2345,昆明/长水,国内
3U8205,320,1.3.5.7,昆明/长水,1740,2000,广州/白云,国内
3U8206,320,12.4.6.,广州/白云,0615,0845,昆明/长水,国内
3U8207,320,1234567,哈尔滨/太平,0740,1010,济南/遥墙,国内
3U8208,321,...4.6.,揭阳/潮汕,1435,1705,济南/遥墙,国内
3U8208,320,1......,揭阳/潮汕,1435,1705,济南/遥墙,国内
3U8208,321,.2.....,揭阳/潮汕,1435,1705,济南/遥墙,国内
3U8208,320,..3.5.7,揭阳/潮汕,1435,1705,济南/遥墙,国内
3U8209,320,1......,北京/首都,0755,1005,中卫/沙坡头,国内
3U8209,320,..3.5.7,北京/首都,0755,1005,中卫/沙坡头,国内
3U8210,320,1.3.5.7,乌鲁木齐/地窝堡,1555,1850,中卫/沙坡头,国内
3U8211,319,1.3.5.7,西安/咸阳,1740,1950,上海/浦东,国内
3U8212,319,1.3.5.7,上海/浦东,2055,2345,西安/咸阳,国内
3U8215,320,......7,昆明/长水,1320,1600,郑州/新郑,国内
3U8215,320,.2.4.6.,昆明/长水,1440,1725,郑州/新郑,国内
3U8216,320,......7,郑州/新郑,1705,2000,昆明/长水,国内
3U8216,320,.2.4.6.,郑州/新郑,1825,2110,昆明/长水,国内
3U8217,319,.2.4.6.,西安/咸阳,1740,1945,天津/滨海,国内
3U8218,319,.2.4.6.,天津/滨海,2050,2300,西安/咸阳,国内
3U8221,321,..3..6.,昆明/长水,1145,1300,南宁/吴圩,国内
3U8221,321,12.45.7,昆明/长水,1155,1300,南宁/吴圩,国内
3U8222,321,1234567,福州/长乐,1635,1850,南宁/吴圩,国内
3U8231,320,1234567,重庆/江北,1945,2215,青岛/流亭,国内
3U8232,320,1234567,青岛/流亭,2310,0155,重庆/江北,国内
3U8233,319,.2.4.6.,成都/双流,1600,1750,宜春/明月山,国内
3U8234,319,.2.4.6.,厦门/高崎,2025,2150,宜春/明月山,国内
3U8237,320,.2.4.6.,三亚/凤凰,1250,1455,长沙/黄花,国内
3U8238,320,.2.4.6.,长沙/黄花,1555,1810,三亚/凤凰,国内
3U8243,320,.2.4.6.,昆明/长水,1515,1800,厦门/高崎,国内
3U8244,320,.2.4.6.,厦门/高崎,1915,2205,昆明/长水,国内
3U8245,320,.2.4.6.,昆明/长水,1755,2040,合肥/新桥,国内
3U8245,319,1.3.5..,昆明/长水,1800,2040,合肥/新桥,国内
3U8246,320,.2.4.6.,合肥/新桥,2140,0020,昆明/长水,国内
3U8246,319,1.3.5..,合肥/新桥,2120,0005,昆明/长水,国内
3U8253,319,.2.4.6.,成都/双流,1435,1645,石家庄/正定,国内
3U8254,319,.2.4.6.,沈阳/桃仙,2005,2150,石家庄/正定,国内
3U8255,319,..3.5..,成都/双流,0625,0730,达州/河市,国内
3U8255,319,1......,成都/双流,0700,0805,达州/河市,国内
3U8256,319,..3.5..,泉州/晋江,1150,1430,达州/河市,国内
3U8256,319,1......,泉州/晋江,1220,1445,达州/河市,国内
3U8303,319,.2.4.6.,北京/首都,0650,0850,哈尔滨/太平,国内
3U8304,319,.2.4.6.,哈尔滨/太平,1835,2040,北京/首都,国内
3U8305,319,.2.....,哈尔滨/太平,1000,1300,上海/浦东,国内
3U8305,320,...4.6.,哈尔滨/太平,1630,1925,上海/浦东,国内
3U8306,319,.2.....,上海/浦东,1405,1710,哈尔滨/太平,国内
3U8306,320,...4.6.,上海/浦东,2025,2325,哈尔滨/太平,国内
3U8317,319,..3.5..,重庆/江北,0625,0820,郑州/新郑,国内
3U8317,319,1.....7,重庆/江北,0630,0820,郑州/新郑,国内
3U8318,319,1.3.5.7,延吉/朝阳川,1405,1700,郑州/新郑,国内
3U8319,319,1.3.5.7,成都/双流,1400,1530,西安/咸阳,国内
3U8320,319,1.3.5.7,东营,1900,2045,西安/咸阳,国内
3U8325,321,1234567,哈尔滨/太平,1330,1620,常州/奔牛,国内
3U8326,319,1234567,福州/长乐,1935,2055,常州/奔牛,国内
3U8327,319,1234567,九寨/黄龙,1600,1855,无锡/硕放,国内
3U8328,319,1234567,无锡/硕放,1935,2240,九寨/黄龙,国内
3U8329,320,.2.4.6.,哈尔滨/太平,0730,1110,南昌/昌北,国内
3U8330,320,.2.4.6.,桂林/两江,1530,1705,南昌/昌北,国内
3U8333,320,.....6.,成都/双流,0920,1150,徐州/观音,国内
3U8333,320,1.3.5.7,成都/双流,0920,1150,徐州/观音,国内
3U8334,320,.....6.,大连/周水子,1510,1640,徐州/观音,国内
3U8334,320,......7,大连/周水子,1555,1720,徐州/观音,国内
3U8334,320,1.3.5..,大连/周水子,1555,1720,徐州/观音,国内
3U8349,320,1234567,天津/滨海,0640,0940,南宁/吴圩,国内
3U8350,320,1......,南宁/吴圩,1805,2105,天津/滨海,国内
3U8350,320,....5.7,南宁/吴圩,1225,1525,天津/滨海,国内
3U8350,320,.....6.,南宁/吴圩,1905,2205,天津/滨海,国内
3U8350,320,..3....,南宁/吴圩,1745,2045,天津/滨海,国内
3U8350,320,.2.4...,南宁/吴圩,1225,1530,天津/滨海,国内
3U8353,320,1234567,天津/滨海,0855,1030,南昌/昌北,国内
3U8354,320,1234567,北海/福成,1430,1615,南昌/昌北,国内
3U8355,320,..3....,天津/滨海,1700,2010,揭阳/潮汕,国内
3U8355,320,.2.45.7,天津/滨海,1635,1940,揭阳/潮汕,国内
3U8355,320,1....6.,天津/滨海,2105,0015,揭阳/潮汕,国内
3U8356,320,12.4567,揭阳/潮汕,2025,2330,天津/滨海,国内
3U8356,320,..3....,揭阳/潮汕,2100,0005,天津/滨海,国内
3U8357,320,1234567,天津/滨海,0655,1050,海口/美兰,国内
3U8358,320,1234.6.,海口/美兰,1140,1505,天津/滨海,国内
3U8358,320,....5.7,海口/美兰,1140,1505,天津/滨海,国内
3U8359,319,......7,成都/双流,0705,0815,康定,国内
3U8359,319,..3....,成都/双流,0720,0820,康定,国内
3U8360,319,1...5..,稻城/亚丁,0920,1000,康定,国内
3U8371,320,1......,成都/双流,1810,2145,哈尔滨/太平,国内
3U8371,320,....5..,成都/双流,1810,2145,哈尔滨/太平,国内
3U8371,320,.2.....,成都/双流,1810,2200,哈尔滨/太平,国内
3U8371,320,......7,成都/双流,1810,2145,哈尔滨/太平,国内
3U8371,320,..3....,成都/双流,1810,2200,哈尔滨/太平,国内
3U8371,320,...4.6.,成都/双流,1810,2145,哈尔滨/太平,国内
3U8372,320,.2.....,哈尔滨/太平,2120,0150,成都/双流,国内
3U8372,320,...4.6.,哈尔滨/太平,2120,0150,成都/双流,国内
3U8372,320,1.3.5.7,哈尔滨/太平,2120,0150,成都/双流,国内
3U8375,321,1234567,成都/双流,0605,0825,南昌/昌北,国内
3U8376,321,12345..,南昌/昌北,1030,1245,成都/双流,国内
3U8376,321,.....6.,南昌/昌北,1025,1240,成都/双流,国内
3U8376,321,......7,南昌/昌北,1030,1240,成都/双流,国内
3U8385,319,.2.4.6.,杭州/萧山,0710,1050,丽江/三义,国内
3U8386,319,.2.4.6.,丽江/三义,2115,0025,杭州/萧山,国内
3U8401,320,.2.4.6.,三亚/凤凰,1905,2305,北京/首都,国内
3U8402,320,.2.4.6.,北京/首都,0755,1205,三亚/凤凰,国内
3U8411,320,.2.4.6.,三亚/凤凰,1840,2145,上海/浦东,国内
3U8412,320,.2.4.6.,上海/浦东,2245,0155,三亚/凤凰,国内
3U8421,320,.2.4.6.,杭州/萧山,0950,1200,广州/白云,国内
3U8422,320,.2.4.6.,广州/白云,1315,1520,杭州/萧山,国内
3U8427,319,.2.4.67,成都/双流,0635,0825,桂林/两江,国内
3U8428,319,.2.4.67,连城/冠豸山,1150,1320,桂林/两江,国内
3U8431,320,1234567,常州/奔牛,1055,1255,珠海/金湾,国内
3U8432,320,1234567,三亚/凤凰,1540,1655,珠海/金湾,国内
3U8437,320,1234567,西安/咸阳,0705,0950,深圳/宝安,国内
3U8438,320,1234567,深圳/宝安,1050,1335,西安/咸阳,国内
3U8455,320,12.4.6.,杭州/萧山,1805,2045,南宁/吴圩,国内
3U8456,320,12.4.6.,南宁/吴圩,2130,2350,杭州/萧山,国内
3U8503,321,.2.4.6.,哈尔滨/太平,0920,1150,徐州/观音,国内
3U8504,321,...4...,贵阳/龙洞堡,1535,1745,徐州/观音,国内
3U8504,321,.2...6.,贵阳/龙洞堡,1535,1745,徐州/观音,国内
3U8505,320,1234567,昆明/长水,1120,1410,南京/禄口,国内
3U8506,320,1234567,长春/龙嘉,1815,2100,南京/禄口,国内
3U8507,320,.2.4.6.,重庆/江北,0720,0930,济南/遥墙,国内
3U8507,320,1.3.5.7,重庆/江北,0730,0935,济南/遥墙,国内
3U8508,320,1234567,济南/遥墙,1020,1240,重庆/江北,国内
3U8509,321,.....6.,重庆/江北,0905,1045,郑州/新郑,国内
3U8509,320,.2.4...,重庆/江北,0905,1045,郑州/新郑,国内
3U8510,320,.2.4...,郑州/新郑,1145,1345,重庆/江北,国内
3U8510,321,.....6.,郑州/新郑,1145,1345,重庆/江北,国内
3U8511,319,1.3.5.7,西安/咸阳,0710,0850,宜宾/菜坝,国内
3U8512,319,1.3.5.7,三亚/凤凰,1235,1445,宜宾/菜坝,国内
3U8513,320,1234567,昆明/长水,0715,0845,重庆/江北,国内
3U8514,320,1234567,兰州/中川,1300,1445,重庆/江北,国内
3U8515,319,1.3...7,攀枝花/保安营,1520,1640,重庆/江北,国内
3U8515,319,....5..,攀枝花/保安营,1540,1705,重庆/江北,国内
3U8516,319,1.3.5.7,北京/首都,0650,0950,重庆/江北,国内
3U8517,321,1.3.5.7,哈尔滨/太平,0920,1215,合肥/新桥,国内
3U8517,320,.2.4.6.,哈尔滨/太平,0655,0950,合肥/新桥,国内
3U8518,320,.....6.,贵阳/龙洞堡,1500,1700,合肥/新桥,国内
3U8518,321,1.3.5.7,贵阳/龙洞堡,1550,1750,合肥/新桥,国内
3U8518,320,.2.4...,贵阳/龙洞堡,1500,1700,合肥/新桥,国内
3U8523,321,1.3.5.7,哈尔滨/太平,0825,1105,太原/武宿,国内
3U8524,321,1.3.5.7,桂林/两江,1500,1725,太原/武宿,国内
3U8525,320,1234567,成都/双流,0810,1150,乌鲁木齐/地窝堡,国内
3U8526,320,1234567,喀什,1525,1710,乌鲁木齐/地窝堡,国内
3U8527,320,1234567,昆明/长水,2320,0130,西安/咸阳,国内
3U8528,320,1234567,西安/咸阳,1950,2215,昆明/长水,国内
3U8529,320,1234567,杭州/萧山,0900,1205,昆明/长水,国内
3U8530,320,1234567,昆明/长水,1305,1555,杭州/萧山,国内
3U8531,320,1......,成都/双流,0900,1105,太原/武宿,国内
3U8531,320,..3...7,成都/双流,0840,1050,太原/武宿,国内
3U8531,320,....5..,成都/双流,0900,1110,太原/武宿,国内
3U8532,320,1.3.5.7,大同/云冈,1315,1350,太原/武宿,国内
3U8533,319,1234567,丽江/三义,0915,1045,绵阳/南郊,国内
3U8534,319,1234567,南京/禄口,1425,1630,绵阳/南郊,国内
3U8535,320,1234567,杭州/萧山,1840,2110,贵阳/龙洞堡,国内
3U8536,320,1234567,贵阳/龙洞堡,2155,0010,杭州/萧山,国内
3U8537,319,.2.4.6.,西安/咸阳,0720,0900,宜宾/菜坝,国内
3U8538,319,.2.4.6.,丽江/三义,1250,1410,宜宾/菜坝,国内
3U8543,321,1234567,重庆/江北,1415,1620,南京/禄口,国内
3U8544,321,1234.67,南京/禄口,2220,0035,重庆/江北,国内
3U8544,321,....5..,南京/禄口,2220,0045,重庆/江北,国内
3U8547,321,....5.7,成都/双流,2130,0020,北京/首都,国内
3U8547,321,.2.4.6.,成都/双流,2130,0015,北京/首都,国内
3U8547,321,1.3....,成都/双流,2130,0015,北京/首都,国内
3U8548,321,1234567,北京/首都,0625,0935,成都/双流,国内
3U8553,320,1234567,昆明/长水,0845,1030,重庆/江北,国内
3U8554,320,1234567,乌鲁木齐/地窝堡,1740,2120,重庆/江北,国内
3U8555,320,1234567,成都/双流,0705,0835,西安/咸阳,国内
3U8556,320,1234567,临沂/沭埠岭,1200,1400,西安/咸阳,国内
3U8557,319,1234567,九寨/黄龙,2045,2310,杭州/萧山,国内
3U8558,319,.2...6.,杭州/萧山,1730,2030,九寨/黄龙,国内
3U8558,319,1.345.7,杭州/萧山,1745,2045,九寨/黄龙,国内
3U8563,320,..3...7,成都/双流,2205,2310,黔江/武陵山,国内
3U8564,320,..3...7,黔江/武陵山,2355,0120,成都/双流,国内
3U8567,321,.2.4.6.,哈尔滨/太平,0730,0940,天津/滨海,国内
3U8567,321,1.3.5.7,哈尔滨/太平,0735,0940,天津/滨海,国内
3U8568,320,1.3.5.7,兰州/中川,1355,1620,天津/滨海,国内
3U8568,320,.2.4.6.,兰州/中川,1355,1620,天津/滨海,国内
3U8573,319,......7,成都/双流,1655,1900,西双版纳/嘎洒,国内
3U8573,319,.2.4.6.,成都/双流,1810,2020,西双版纳/嘎洒,国内
3U8574,319,.2.4.67,西双版纳/嘎洒,2305,0100,成都/双流,国内
3U8577,319,.2.4.6.,丽江/三义,1140,1355,南昌/昌北,国内
3U8578,319,.2.4.6.,南昌/昌北,1455,1725,丽江/三义,国内
3U8581,320,1234567,杭州/萧山,1655,2010,哈尔滨/太平,国内
3U8582,320,.234567,哈尔滨/太平,2050,0015,杭州/萧山,国内
3U8582,320,1......,哈尔滨/太平,2100,0015,杭州/萧山,国内
3U8583,320,1.3.5.7,哈尔滨/太平,0650,1000,郑州/新郑,国内
3U8584,321,..3.5.7,绵阳/南郊,1400,1545,郑州/新郑,国内
3U8584,321,1......,绵阳/南郊,1410,1605,郑州/新郑,国内
3U8587,319,1234567,西安/咸阳,1805,2140,乌鲁木齐/地窝堡,国内
3U8588,319,1234567,乌鲁木齐/地窝堡,2230,0140,西安/咸阳,国内
3U8593,320,1234567,重庆/江北,0750,1010,常州/奔牛,国内
3U8594,320,1234567,常州/奔牛,2035,2250,重庆/江北,国内
3U8595,321,.2.4.6.,哈尔滨/太平,0815,1135,西安/咸阳,国内
3U8596,321,.2.4.6.,北海/福成,1610,1840,西安/咸阳,国内
3U8597,320,.....6.,昆明/长水,0745,1045,太原/武宿,国内
3U8597,320,.2.....,昆明/长水,0745,1045,太原/武宿,国内
3U8597,320,...4...,昆明/长水,0745,1045,太原/武宿,国内
3U8598,320,.2.4.6.,哈尔滨/太平,1525,1805,太原/武宿,国内
3U8599,319,1234567,西安/咸阳,0740,0900,甘南/夏河,国内
3U8600,319,1234567,拉萨/贡嘎,1245,1445,甘南/夏河,国内
3U8603,319,1.3.5.7,西安/咸阳,0635,0925,林芝/米林,国内
3U8604,319,1.3.5.7,林芝/米林,1045,1310,西安/咸阳,国内
3U8605,319,1234567,成都/双流,1850,2000,九寨/黄龙,国内
3U8606,319,.2...6.,九寨/黄龙,2115,2215,成都/双流,国内
3U8606,319,1.345.7,九寨/黄龙,2125,2225,成都/双流,国内
3U8607,319,.234.67,成都/双流,1350,1455,九寨/黄龙,国内
3U8607,319,1...5..,成都/双流,1405,1510,九寨/黄龙,国内
3U8608,319,......7,九寨/黄龙,1540,1640,成都/双流,国内
3U8608,319,1.3.5..,九寨/黄龙,1555,1655,成都/双流,国内
3U8608,319,.2.4.6.,九寨/黄龙,1555,1700,成都/双流,国内
3U8609,319,.....6.,重庆/江北,0630,0755,九寨/黄龙,国内
3U8609,319,12345..,重庆/江北,0605,0730,九寨/黄龙,国内
3U8610,319,123456.,九寨/黄龙,0830,0955,重庆/江北,国内
3U8611,319,1.3.5.7,西安/咸阳,0720,0930,迪庆/香格里拉,国内
3U8612,319,1.3.5.7,德宏/芒市,1335,1445,迪庆/香格里拉,国内
3U8613,319,1234567,西安/咸阳,1445,1610,九寨/黄龙,国内
3U8614,319,.2.4.6.,九寨/黄龙,1650,1810,西安/咸阳,国内
3U8614,319,1.3.5.7,九寨/黄龙,2150,2310,西安/咸阳,国内
3U8619,319,.2.4.67,昆明/长水,2100,2205,西双版纳/嘎洒,国内
3U8620,319,......7,西双版纳/嘎洒,2020,2125,昆明/长水,国内
3U8620,319,.2.4.6.,西双版纳/嘎洒,2200,2315,昆明/长水,国内
3U8625,319,.2.4.6.,西安/咸阳,0635,0840,稻城/亚丁,国内
3U8626,319,.2.4.6.,稻城/亚丁,0920,1120,西安/咸阳,国内
3U8627,321,1234567,成都/双流,0725,1020,无锡/硕放,国内
3U8628,321,1234567,无锡/硕放,1105,1400,成都/双流,国内
3U8633,319,1234567,重庆/江北,0650,0945,拉萨/贡嘎,国内
3U8634,319,1234567,拉萨/贡嘎,1135,1355,重庆/江北,国内
3U8635,319,1234567,西安/咸阳,2020,2145,九寨/黄龙,国内
3U8636,319,1234567,九寨/黄龙,2230,2355,西安/咸阳,国内
3U8639,319,.2.4.67,成都/双流,0725,0840,贵阳/龙洞堡,国内
3U8640,319,.2.4.67,泉州/晋江,1205,1415,贵阳/龙洞堡,国内
3U8651,319,.2...6.,成都/双流,0820,0945,攀枝花/保安营,国内
3U8651,319,...4...,成都/双流,0830,0950,攀枝花/保安营,国内
3U8651,319,1.3.5.7,成都/双流,1235,1355,攀枝花/保安营,国内
3U8652,319,.2...6.,攀枝花/保安营,1025,1140,成都/双流,国内
3U8652,319,...4...,攀枝花/保安营,1035,1145,成都/双流,国内
3U8652,319,1......,攀枝花/保安营,1235,1350,成都/双流,国内
3U8652,319,..3.5.7,攀枝花/保安营,1245,1405,成都/双流,国内
3U8653,319,1...5..,成都/双流,0720,0830,稻城/亚丁,国内
3U8654,319,..3...7,稻城/亚丁,1025,1125,成都/双流,国内
3U8657,330,1234567,成都/双流,0610,0830,拉萨/贡嘎,国内
3U8658,330,1234567,拉萨/贡嘎,0920,1120,成都/双流,国内
3U8661,320,1234567,成都/双流,0720,0900,昆明/长水,国内
3U8662,320,1.34567,昆明/长水,2300,0035,成都/双流,国内
3U8662,320,.2.....,昆明/长水,2300,0040,成都/双流,国内
3U8665,319,1234567,重庆/江北,1445,1730,拉萨/贡嘎,国内
3U8666,319,1234567,拉萨/贡嘎,1810,2035,重庆/江北,国内
3U8667,320,.234.67,成都/双流,2125,2305,昆明/长水,国内
3U8667,320,....5..,成都/双流,2200,2340,昆明/长水,国内
3U8667,320,1......,成都/双流,2205,2340,昆明/长水,国内
3U8668,320,.2.4.6.,昆明/长水,1820,1955,成都/双流,国内
3U8668,320,......7,昆明/长水,1820,2000,成都/双流,国内
3U8668,320,1.3....,昆明/长水,1830,2000,成都/双流,国内
3U8668,320,....5..,昆明/长水,1830,2015,成都/双流,国内
3U8669,320,1234567,昆明/长水,0730,0905,成都/双流,国内
3U8670,320,.2....7,石家庄/正定,1330,1605,成都/双流,国内
3U8670,320,1.3.5..,石家庄/正定,1330,1605,成都/双流,国内
3U8670,320,...4.6.,石家庄/正定,1330,1610,成都/双流,国内
3U8673,320,.2.4.6.,兰州/中川,1750,1940,贵阳/龙洞堡,国内
3U8674,320,.2.4.6.,三亚/凤凰,0710,0905,贵阳/龙洞堡,国内
3U8675,319,1.3.5.7,九寨/黄龙,1650,1800,贵阳/龙洞堡,国内
3U8676,319,1.3.5.7,贵阳/龙洞堡,1935,2100,九寨/黄龙,国内
3U8679,320,123.5..,重庆/江北,0825,1015,丽江/三义,国内
3U8679,320,...4.67,重庆/江北,0950,1135,丽江/三义,国内
3U8680,320,123.5..,丽江/三义,1110,1255,重庆/江北,国内
3U8680,320,......7,丽江/三义,1320,1500,重庆/江北,国内
3U8680,320,...4.6.,丽江/三义,1320,1510,重庆/江北,国内
3U8683,319,1234567,西安/咸阳,1905,2010,榆林/榆阳,国内
3U8684,319,1234567,榆林/榆阳,2050,2155,西安/咸阳,国内
3U8685,321,.2.4.6.,昆明/长水,1600,1800,长沙/黄花,国内
3U8686,321,.2.4.6.,哈尔滨/太平,0805,1140,长沙/黄花,国内
3U8687,319,1234567,西安/咸阳,0750,0920,西宁/曹家堡,国内
3U8688,319,1234567,拉萨/贡嘎,1330,1550,西宁/曹家堡,国内
3U8689,320,1234567,西安/咸阳,0725,0905,济南/遥墙,国内
3U8690,320,1234567,哈尔滨/太平,1235,1510,济南/遥墙,国内
3U8691,319,1234567,成都/双流,0615,0800,丽江/三义,国内
3U8692,319,.2.4.67,丽江/三义,1930,2055,成都/双流,国内
3U8692,319,1.3.5..,丽江/三义,1935,2105,成都/双流,国内
3U8693,319,1234567,成都/双流,0625,0840,林芝/米林,国内
3U8694,319,1234567,林芝/米林,0935,1135,成都/双流,国内
3U8695,330,1234567,成都/双流,1205,1425,拉萨/贡嘎,国内
3U8696,319,1234567,拉萨/贡嘎,1525,1730,成都/双流,国内
3U8697,319,1234567,成都/双流,0830,1055,拉萨/贡嘎,国内
3U8698,319,1234567,拉萨/贡嘎,1035,1235,成都/双流,国内
3U8701,320,1.34...,成都/双流,0640,0915,深圳/宝安,国内
3U8701,320,.2...6.,成都/双流,0645,0915,深圳/宝安,国内
3U8701,320,....5.7,成都/双流,0650,0915,深圳/宝安,国内
3U8702,320,1234567,深圳/宝安,1020,1255,成都/双流,国内
3U8703,321,1234567,成都/双流,1325,1555,深圳/宝安,国内
3U8704,321,1234567,深圳/宝安,1655,1940,成都/双流,国内
3U8705,321,1234567,成都/双流,1530,1755,深圳/宝安,国内
3U8706,321,...4..7,深圳/宝安,1920,2155,成都/双流,国内
3U8706,321,123.56.,深圳/宝安,1920,2200,成都/双流,国内
3U8711,319,.2.4.6.,成都/双流,1700,1825,宜昌/三峡,国内
3U8712,319,.2.4.6.,常州/奔牛,2125,2305,宜昌/三峡,国内
3U8713,321,1234567,成都/双流,2010,2235,合肥/新桥,国内
3U8714,321,1234567,合肥/新桥,2325,0155,成都/双流,国内
3U8715,321,.2.4.6.,重庆/江北,2225,0055,三亚/凤凰,国内
3U8716,321,.2.4.6.,三亚/凤凰,2255,0130,重庆/江北,国内
3U8717,320,.2.4.6.,三亚/凤凰,0735,1010,绵阳/南郊,国内
3U8717,320,..3...7,三亚/凤凰,0655,0935,绵阳/南郊,国内
3U8718,320,.2.4.6.,西宁/曹家堡,1310,1435,绵阳/南郊,国内
3U8718,320,..3...7,西宁/曹家堡,1330,1455,绵阳/南郊,国内
3U8723,321,1234567,北京/首都,0720,1055,昆明/长水,国内
3U8724,321,1234567,昆明/长水,2150,0115,北京/首都,国内
3U8725,321,.2.4.6.,哈尔滨/太平,0820,1130,武汉/天河,国内
3U8725,321,1.3.5.7,哈尔滨/太平,0815,1130,武汉/天河,国内
3U8726,321,.2.4.6.,南宁/吴圩,1505,1650,武汉/天河,国内
3U8726,321,..3.5.7,南宁/吴圩,1505,1650,武汉/天河,国内
3U8726,321,1......,南宁/吴圩,1505,1650,武汉/天河,国内
3U8729,321,1234567,哈尔滨/太平,0925,1225,宁波/栎社,国内
3U8730,321,1234567,海口/美兰,1630,1900,宁波/栎社,国内
3U8733,320,1234567,成都/双流,1325,1555,广州/白云,国内
3U8734,320,1234567,广州/白云,1705,1935,成都/双流,国内
3U8735,321,1234567,成都/双流,1835,2055,广州/白云,国内
3U8736,321,1.3.5..,广州/白云,2155,0025,成都/双流,国内
3U8736,321,.2.4.67,广州/白云,2155,0030,成都/双流,国内
3U8737,321,.2.4.6.,成都/双流,0700,0920,广州/白云,国内
3U8737,320,1.3.5.7,成都/双流,0705,0925,广州/白云,国内
3U8738,320,1.3.5.7,广州/白云,1025,1255,成都/双流,国内
3U8738,321,.....6.,广州/白云,1025,1255,成都/双流,国内
3U8738,321,.2.4...,广州/白云,1025,1255,成都/双流,国内
3U8741,321,1234567,重庆/江北,0705,0910,广州/白云,国内
3U8742,321,....5..,广州/白云,2235,0035,重庆/江北,国内
3U8742,321,1234.67,广州/白云,2235,0035,重庆/江北,国内
3U8743,330,1.....7,成都/双流,1315,1540,广州/白云,国内
3U8743,321,..3.5..,成都/双流,1315,1540,广州/白云,国内
3U8744,330,1.....7,广州/白云,1655,1935,成都/双流,国内
3U8744,321,..3.5..,广州/白云,1655,1935,成都/双流,国内
3U8747,321,1234567,成都/双流,0850,1120,呼和浩特/白塔,国内
3U8748,321,.....67,呼伦贝尔/海拉尔,1530,1745,呼和浩特/白塔,国内
3U8748,321,12345..,呼伦贝尔/海拉尔,1530,1745,呼和浩特/白塔,国内
