Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
3U8003,321,1234567,南宁/吴圩,0710,0930,温州/龙湾,国内
3U8004,321,1234567,温州/龙湾,1040,1315,南宁/吴圩,国内
3U8005,319,1234567,成都/双流,0710,0815,稻城/亚丁,国内
3U8006,319,1234567,稻城/亚丁,0855,0955,成都/双流,国内
3U8007,321,.2.4.6.,哈尔滨/太平,0640,0810,呼伦贝尔/海拉尔,国内
3U8007,321,1.3.5.7,哈尔滨/太平,0640,0810,呼伦贝尔/海拉尔,国内
3U8008,321,.2.4.6.,呼伦贝尔/海拉尔,0935,1105,哈尔滨/太平,国内
3U8008,321,1.3.5.7,呼伦贝尔/海拉尔,0935,1105,哈尔滨/太平,国内
3U8023,321,...4.6.,重庆/江北,0755,0955,北海/福成,国内
3U8023,321,.2.....,重庆/江北,0810,1000,北海/福成,国内
3U8024,321,...4.6.,北海/福成,1040,1235,重庆/江北,国内
3U8024,321,.2.....,北海/福成,1045,1240,重庆/江北,国内
3U8031,320,......7,哈尔滨/太平,1055,1405,银川/河东,国内
3U8031,320,1.3.5..,哈尔滨/太平,1115,1410,银川/河东,国内
3U8032,320,1.3.5.7,丽江/三义,1810,2045,银川/河东,国内
3U8033,319,1234567,西昌/青山,0900,1125,拉萨/贡嘎,国内
3U8034,319,1234567,拉萨/贡嘎,1300,1510,西昌/青山,国内
3U8037,319,......7,成都/双流,1040,1150,康定,国内
3U8037,319,1.3.5..,成都/双流,1045,1150,康定,国内
3U8037,319,.2.4.6.,成都/双流,1050,1150,康定,国内
3U8038,319,1234567,康定,1235,1335,成都/双流,国内
3U8039,321,.2.4.6.,天津/滨海,1620,1825,宁波/栎社,国内
3U8040,321,.....6.,宁波/栎社,1910,2115,天津/滨海,国内
3U8040,321,.2.4...,宁波/栎社,1910,2115,天津/滨海,国内
3U8041,321,.2.4.6.,郑州/新郑,1340,1625,南宁/吴圩,国内
3U8042,321,.2.4.6.,南宁/吴圩,1715,1945,郑州/新郑,国内
3U8043,320,1.3.5.7,西昌/青山,1350,1635,南京/禄口,国内
3U8044,320,1.3.5.7,南京/禄口,1735,2045,西昌/青山,国内
3U8045,320,1234567,昆明/长水,1800,2105,天津/滨海,国内
3U8046,320,1234567,天津/滨海,2205,0140,昆明/长水,国内
3U8049,320,1.3.5.7,西昌/青山,1505,1715,长沙/黄花,国内
3U8050,320,1.3.5.7,长沙/黄花,1100,1310,西昌/青山,国内
3U8051,319,..3.5..,成都/双流,1830,2045,北海/福成,国内
3U8051,319,1......,成都/双流,2040,2245,北海/福成,国内
3U8051,321,.2.4.67,成都/双流,2040,2245,北海/福成,国内
3U8052,319,..3.5..,北海/福成,2130,2340,成都/双流,国内
3U8052,319,1......,北海/福成,2330,0140,成都/双流,国内
3U8052,321,.2.4.67,北海/福成,2330,0140,成都/双流,国内
3U8055,321,1.3.5.7,南宁/吴圩,1455,1725,常州/奔牛,国内
3U8056,321,1.3.5.7,常州/奔牛,1825,2110,南宁/吴圩,国内
3U8059,320,.2.4.6.,西昌/青山,0705,0925,南昌/昌北,国内
3U8060,320,.2.4.6.,温州/龙湾,1230,1335,南昌/昌北,国内
3U8061,320,1.3....,乌鲁木齐/地窝堡,0745,1020,兰州/中川,国内
3U8061,320,.2.4567,乌鲁木齐/地窝堡,0745,1020,兰州/中川,国内
3U8062,320,1234567,成都/双流,1600,1725,兰州/中川,国内
3U8063,321,.2.4...,成都/双流,0625,0900,珠海/金湾,国内
3U8063,321,1.3.5.7,成都/双流,0635,0900,珠海/金湾,国内
3U8063,321,.....6.,成都/双流,0640,0900,珠海/金湾,国内
3U8064,321,12345.7,珠海/金湾,0955,1220,成都/双流,国内
3U8064,321,.....6.,珠海/金湾,0955,1220,成都/双流,国内
3U8067,320,1......,成都/双流,0750,0945,南宁/吴圩,国内
3U8068,320,1......,南宁/吴圩,1055,1300,成都/双流,国内
3U8103,319,......7,成都/双流,1510,1710,吕梁/大武,国内
3U8103,319,..3.5..,成都/双流,1525,1720,吕梁/大武,国内
3U8104,319,......7,大连/周水子,2050,2220,吕梁/大武,国内
3U8104,319,....5..,大连/周水子,2050,2220,吕梁/大武,国内
3U8104,319,..3....,大连/周水子,2050,2220,吕梁/大武,国内
3U8105,330,....5..,成都/双流,0750,1015,太原/武宿,国内
3U8105,330,..3....,成都/双流,0805,1015,太原/武宿,国内
3U8106,330,...4.6.,太原/武宿,1625,1835,成都/双流,国内
3U8107,320,.234567,昆明/长水,1355,1655,常州/奔牛,国内
3U8107,320,1......,昆明/长水,1355,1655,常州/奔牛,国内
3U8108,320,1234567,青岛/流亭,2025,2145,常州/奔牛,国内
3U8111,319,...4...,成都/双流,0635,0755,稻城/亚丁,国内
3U8111,319,.2...6.,成都/双流,0650,0800,稻城/亚丁,国内
3U8111,319,1.3.5.7,成都/双流,0750,0900,稻城/亚丁,国内
3U8112,319,1.....7,稻城/亚丁,0945,1050,成都/双流,国内
3U8112,319,..3.5..,稻城/亚丁,0955,1105,成都/双流,国内
3U8112,319,.2.4.6.,稻城/亚丁,1235,1340,成都/双流,国内
3U8113,320,..3.5..,西昌/青山,1010,1135,西双版纳/嘎洒,国内
3U8114,320,..3.5..,西双版纳/嘎洒,1220,1400,西昌/青山,国内
3U8115,319,.2...6.,成都/双流,0625,0750,甘南/夏河,国内
3U8115,319,...4...,成都/双流,0640,0800,甘南/夏河,国内
3U8116,319,...4.6.,银川/河东,1040,1150,甘南/夏河,国内
3U8116,319,.2.....,银川/河东,1040,1150,甘南/夏河,国内
3U8117,320,1234567,昆明/长水,0920,1210,南京/禄口,国内
3U8118,320,.....6.,南京/禄口,1310,1615,昆明/长水,国内
3U8118,320,12345.7,南京/禄口,1310,1610,昆明/长水,国内
3U8119,319,1.3.5..,普洱/思茅,1000,1205,琼海/博鳌,国内
3U8120,319,1.3.5..,琼海/博鳌,1250,1450,普洱/思茅,国内
3U8123,319,1.3.5.7,西安/咸阳,1910,2120,青岛/流亭,国内
3U8123,320,.2.4.6.,西安/咸阳,1910,2120,青岛/流亭,国内
3U8124,319,1.3.5.7,青岛/流亭,2220,0040,西安/咸阳,国内
3U8124,320,.2.4.6.,青岛/流亭,2220,0040,西安/咸阳,国内
3U8125,321,.2.4.6.,哈尔滨/太平,0915,1110,烟台/蓬莱,国内
3U8126,321,.....6.,重庆/江北,1545,1850,烟台/蓬莱,国内
3U8126,321,...4...,重庆/江北,1545,1850,烟台/蓬莱,国内
3U8126,321,.2.....,重庆/江北,1545,1850,烟台/蓬莱,国内
3U8127,321,..3....,天津/滨海,1610,1840,张家界/荷花,国内
3U8127,321,1...5.7,天津/滨海,1610,1840,张家界/荷花,国内
3U8128,321,....5..,张家界/荷花,1945,2210,天津/滨海,国内
3U8128,321,..3...7,张家界/荷花,1945,2210,天津/滨海,国内
3U8128,321,1......,张家界/荷花,1945,2210,天津/滨海,国内
3U8131,320,.2.4.6.,西安/咸阳,0725,0910,贵阳/龙洞堡,国内
3U8132,320,.2.4.6.,泉州/晋江,1250,1455,贵阳/龙洞堡,国内
3U8133,321,.2.4.6.,三亚/凤凰,0925,1240,郑州/新郑,国内
3U8134,321,.2.4.6.,郑州/新郑,2045,2350,三亚/凤凰,国内
3U8137,321,.....6.,重庆/江北,0650,0845,南宁/吴圩,国内
