Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
3U8695/6,319,.23.567,成都/双流,610,810,拉萨/贡嘎,国内
3U8695/6,319,1..4...,成都/双流,610,810,拉萨/贡嘎,国内
3U8697/8,319,1234567,成都/双流,1400,1600,拉萨/贡嘎,国内
3U8701/2,319,1234567,成都/双流,710,920,深圳/宝安,国内
3U8703/4,319,1234567,成都/双流,1350,1555,深圳/宝安,国内
3U8705/6,321,1234567,成都/双流,1545,1750,深圳/宝安,国内
3U8709/10,ERJ,1.3.5.7,绵阳/南郊,1835,2020,武汉/天河,国内
3U8711/2,321,..3.5.7,成都/双流,655,815,宜昌/三峡,国内
3U8711/2,321,.2.4.6.,成都/双流,1405,1525,宜昌/三峡,国内
3U8711/2,321,1......,成都/双流,1355,1520,宜昌/三峡,国内
3U8721,ERJ,.2.4.6.,昆明/长水,2305,20,重庆/江北,国内
3U8722,ERJ,.2.4.6.,宜昌/三峡,1905,2005,重庆/江北,国内
3U8723/4,319,1234567,成都/双流,1355,1615,呼和浩特/白塔,国内
3U8725,320,1234567,哈尔滨/太平,735,1155,武汉/天河,国内
3U8726,320,1234567,南宁/吴圩,1520,1655,武汉/天河,国内
3U8727/8,320,1..4...,成都/双流,1155,1340,南宁/吴圩,国际
3U8729/30,320,1234567,哈尔滨/太平,830,1125,宁波/栎社,国内
3U8731/2,320,1234567,成都/双流,955,1200,广州/白云,国内
3U8733/4,320,1234567,成都/双流,1250,1500,广州/白云,国内
3U8735/6,320,1234567,成都/双流,1750,2000,广州/白云,国内
3U8737/8,319,1234567,成都/双流,720,930,广州/白云,国内
3U8741/2,320,1234567,重庆/江北,740,930,广州/白云,国内
3U8745/6,321,1.3.56.,重庆/江北,1330,1520,广州/白云,国内
3U8751/2,320,1234567,成都/双流,2020,2230,海口/美兰,国内
3U8757/8,320,1234567,成都/双流,1905,2125,三亚/凤凰,国内
3U8759/60,320,1.3.5.7,三亚/凤凰,1000,1210,重庆/江北,国内
3U8759/60,320,.2.4.6.,三亚/凤凰,945,1155,重庆/江北,国内
3U8761/2,320,...4..7,重庆/江北,1900,2050,Hanoi/Vietnam,国际
3U8765/6,ERJ,.2.4.6.,绵阳/南郊,1820,2000,长沙/黄花,国内
3U8767/8,320,.2..5..,成都/双流,905,1045,南宁/吴圩,国际
3U8769/70,ERJ,.2.4.6.,西安/咸阳,1545,1645,天水/麦积山,国内
3U8773/4,319,......7,成都/双流,2100,2240,南宁/吴圩,国内
3U8773/4,319,..3..6.,成都/双流,2015,2155,南宁/吴圩,国内
3U8775/6,320,1.3.5.7,重庆/江北,2040,2150,桂林/两江,国内
3U8777/8,321,.2...6.,成都/双流,2155,2330,桂林/两江,国内
3U8779/80,ERJ,1.3.5.7,绵阳/南郊,830,950,贵阳/龙洞堡,国内
3U8781/2,321,1234567,重庆/江北,720,910,深圳/宝安,国内
3U8783/4,321,12345.7,重庆/江北,1300,1450,深圳/宝安,国内
3U8783/4,321,.....6.,重庆/江北,1255,1450,深圳/宝安,国内
3U8785/6,320,1234567,重庆/江北,805,1005,海口/美兰,国内
3U8787,320,1234567,重庆/江北,1845,2040,深圳/宝安,国内
3U8788,320,1234567,深圳/宝安,2135,2335,重庆/江北,国内
3U8789,320,1234567,北京/首都,755,1030,中卫/沙坡头,国内
3U8790,320,1234567,西安/咸阳,1820,1930,中卫/沙坡头,国内
3U8793/4,320,1234567,广州/白云,1035,1225,重庆/江北,国内
3U8795/6,ERJ,.2.4.6.,重庆/江北,900,1020,武汉/天河,国内
3U8795/6,ERJ,1.3.5.7,重庆/江北,900,1020,武汉/天河,国内
3U8799/800,320,1234567,三亚/凤凰,805,1155,济南/遥墙,国内
3U8801,320,1234567,成都/双流,1550,1710,西安/咸阳,国内
3U8802,320,1234567,西安/咸阳,1330,1450,成都/双流,国内
3U8803/4,319,..3.5.7,成都/双流,2100,2215,西安/咸阳,国内
3U8803/4,319,12.4.6.,成都/双流,2055,2215,西安/咸阳,国内
3U8805/6,319,1234567,重庆/江北,1345,1455,西安/咸阳,国内
3U8807/8,320,..3....,成都/双流,1555,1735,西宁/曹家堡,国内
3U8807/8,320,12.4567,成都/双流,1605,1745,西宁/曹家堡,国内
3U8809,320,..3.5.7,重庆/江北,2210,140,Phuket/Thailand,国际
3U8810,320,1..4.6.,Phuket/Thailand,240,550,重庆/江北,国际
3U8811/2,321,1234567,成都/双流,800,1005,济南/遥墙,国内
3U8813/4,319,1.3.5.7,成都/双流,1355,1615,徐州/观音,国内
3U8817/8,319,1.3.567,成都/双流,1425,1635,临沂/沭埠岭,国内
3U8819/20,320,1.3.5.7,昆明/长水,1145,1405,郑州/新郑,国内
3U8821,320,12.456.,杭州/萧山,820,1045,重庆/江北,国内
3U8821,320,..3...7,杭州/萧山,745,1000,重庆/江北,国内
3U8822,320,.2.4.6.,西宁/曹家堡,1425,1555,重庆/江北,国内
3U8822,320,1.3.5.7,西宁/曹家堡,1425,1600,重庆/江北,国内
3U8823/4,ERJ,.2.4.6.,绵阳/南郊,830,950,贵阳/龙洞堡,国内
3U8825/6,320,1234567,三亚/凤凰,905,1130,温州/龙湾,国内
3U8827/8,ERJ,.2.4.6.,绵阳/南郊,1525,1735,石家庄/正定,国内
3U8829/30,320,1234567,重庆/江北,730,955,北京/首都,国内
3U8831,320,1234567,重庆/江北,1510,1735,北京/首都,国内
3U8832,320,1234567,北京/首都,1725,2005,重庆/江北,国内
3U8833/4,319,1234567,重庆/江北,1800,2035,北京/首都,国内
3U8835/6,319,1234567,九寨/黄龙,1050,1155,西安/咸阳,国内
3U8837/8,ERJ,1234567,昆明/长水,1330,1450,万州/五桥,国内
3U8839/40,320,1234567,重庆/江北,810,1000,南京/禄口,国内
3U8841/2,319,1234567,成都/双流,1745,2130,乌鲁木齐/地窝堡,国内
3U8843/4,320,1234567,成都/双流,1245,1450,济南/遥墙,国内
3U8847/8,320,.2.4.6.,昆明/长水,935,1155,郑州/新郑,国内
3U8849/50,320,1234567,重庆/江北,1345,1540,太原/武宿,国内
3U8851/2,320,..3.5.7,成都/双流,715,840,兰州/中川,国内
3U8851/2,320,12.4.6.,成都/双流,715,840,兰州/中川,国内
3U8853/4,320,1.3.5.7,昆明/长水,935,1215,徐州/观音,国内
3U8855/6,320,1234567,昆明/长水,1505,1620,成都/双流,国内
3U8857/8,319,1234567,成都/双流,1240,1425,郑州/新郑,国内
3U8859,319,1234567,攀枝花/保安营,1630,1745,成都/双流,国内
3U8860,319,1234567,北京/首都,720,1010,成都/双流,国内
3U8861/2,320,1234567,成都/双流,805,1040,天津/滨海,国内
3U8863/4,320,1234567,重庆/江北,820,1040,天津/滨海,国内
3U8865/6,320,1234567,昆明/长水,650,935,宁波/栎社,国内
3U8867/8,320,12.4.67,昆明/长水,1650,1905,西宁/曹家堡,国内
3U8869/70,321,1234567,成都/双流,920,1150,厦门/高崎,国内
3U8871/2,320,1234567,成都/双流,750,945,太原/武宿,国内
3U8873/4,320,.2.4.6.,常州/奔牛,1010,1215,珠海/金湾,国内
3U8875/6,320,.2.4.6.,三亚/凤凰,1125,1355,南昌/昌北,国内
3U8877/8,319,1234567,成都/双流,835,1050,石家庄/正定,国内
3U8879/80,321,1234567,重庆/江北,815,945,郑州/新郑,国内
3U8881/2,319,1234567,成都/双流,730,1005,北京/首都,国内
3U8883/4,319,1234567,成都/双流,930,1205,北京/首都,国内
3U8885/6,319,1234567,成都/双流,1130,1405,北京/首都,国内
3U8887/8,319,1234567,成都/双流,1330,1605,北京/首都,国内
3U8889/90,319,1234567,成都/双流,1630,1920,北京/首都,国内
3U8891/2,319,1234567,成都/双流,1930,2210,北京/首都,国内
3U8893/4,319,1234567,成都/双流,1530,1805,北京/首都,国内
3U8895,319,1234567,西昌/青山,1840,1935,成都/双流,国内
3U8896,319,1234567,北京/首都,820,1115,成都/双流,国内
3U8897,319,1234567,九寨/黄龙,1930,2040,重庆/江北,国内
3U8898,319,1234567,北京/首都,650,930,重庆/江北,国内
3U8899/900,320,1.3.5.7,三亚/凤凰,1345,1505,桂林/两江,国内
3U8901/2,319,1234567,成都/双流,820,1015,拉萨/贡嘎,国内
3U8903,320,.2...6.,成都/双流,1705,2015,Seoul/South Korea,国际
3U8904,320,..3...7,Seoul/South Korea,2130,110,成都/双流,国际
3U8905,319,1234567,九寨/黄龙,2100,2340,上海/虹桥,国内
3U8906,319,1234567,上海/虹桥,650,945,九寨/黄龙,国内
3U8907,319,1234567,九寨/黄龙,2120,2340,杭州/萧山,国内
3U8908,319,1234567,杭州/萧山,650,950,九寨/黄龙,国内
3U8911/2,320,..3.5.7,成都/双流,1325,1600,杭州/萧山,国内
3U8911/2,320,12.4.6.,成都/双流,1325,1600,杭州/萧山,国内
3U8915/6,321,1234567,成都/双流,1840,2105,青岛/流亭,国内
3U8917/8,320,1234567,昆明/长水,715,935,厦门/高崎,国内
3U8923/4,321,1234567,成都/双流,900,1110,南京/禄口,国内
3U8927/8,321,1234567,成都/双流,825,1025,南昌/昌北,国内
3U8929/30,319,1.3.5.7,重庆/江北,1500,1655,济南/遥墙,国内
3U8929/30,319,.2.4.6.,重庆/江北,1440,1655,济南/遥墙,国内
3U8931/2,319,1234567,成都/双流,725,955,温州/龙湾,国内
3U8935/6,320,1234567,重庆/江北,725,935,温州/龙湾,国内
3U8937/8,319,1.3.5.7,成都/双流,1430,1630,赣州/黄金,国内
3U8941/2,320,1234567,昆明/长水,705,810,贵阳/龙洞堡,国内
3U8943/4,320,123456,杭州/萧山,1645,1835,大连/周水子,国内
3U8947/8,320,1.3.5.7,昆明/长水,740,1020,济南/遥墙,国内
3U8947/8,320,.2.4.6.,昆明/长水,740,1020,济南/遥墙,国内
3U8949/50,321,1234567,重庆/江北,745,950,无锡/硕放,国内
3U8951/2,321,1234567,重庆/江北,1400,1510,长沙/黄花,国内
3U8953/4,320,1234567,杭州/萧山,825,1000,郑州/新郑,国内
3U8959/60,320,1234567,重庆/江北,820,950,南昌/昌北,国内
3U8961/2,320,1234567,成都/双流,750,1035,上海/浦东,国内
3U8963/4,321,1234567,成都/双流,1150,1435,上海/浦东,国内
3U8965/6,321,1234567,成都/双流,1550,1825,上海/浦东,国内
3U8967/8,ERJ,1234567,昆明/长水,1425,1540,重庆/江北,国内
3U8969/70,320,1234567,哈尔滨/太平,830,1110,太原/武宿,国内
3U8971/2,320,1234567,重庆/江北,740,955,上海/浦东,国内
3U8973/4,320,1234567,重庆/江北,1435,1645,上海/浦东,国内
3U8975/6,320,1234567,重庆/江北,1710,1925,上海/浦东,国内
3U8983/4,321,1.3.5.7,重庆/江北,1905,2105,宁波/栎社,国内
3U8983/4,321,.2.4.6.,重庆/江北,1855,2105,宁波/栎社,国内
3U8985/6,319,.2.4.6.,成都/双流,1405,1545,武汉/天河,国内
3U8987/8,319,1234567,成都/双流,655,900,合肥/新桥,国内
3U8993/4,321,1234567,成都/双流,1805,2015,南京/禄口,国内
3U8995/6,320,1234567,成都/双流,720,940,无锡/硕放,国内
3U8997/8,321,1234567,成都/双流,725,910,长沙/黄花,国内
8L9903,73G,1.3.5.7,昆明/长水,815,900,大理/荒草坝,国内
8L9904,73G,1.3.5.7,大理/荒草坝,900,940,昆明/长水,国内
8L9906/5,73G,1234567,昆明/长水,955,1050,西双版纳/嘎洒,国内
8L9908/7,73G,1234567,昆明/长水,1810,1905,西双版纳/嘎洒,国内
8L9910/09,73G,1234567,昆明/长水,2240,2335,西双版纳/嘎洒,国内
8L9911/2,73G,1.3.56.,昆明/长水,830,1050,合肥/新桥,国内
8L9911/2,73G,.2.4..7,昆明/长水,830,1050,合肥/新桥,国内
8L9917/8,73G,1234567,丽江/三义,1940,2100,重庆/江北,国内
8L9921/2,73G,1234567,昆明/长水,850,1110,郑州/新郑,国内
8L9923,73G,1.3.5.7,昆明/长水,1055,1300,兰州/中川,国内
8L9923,73G,.2.4.6.,昆明/长水,1140,1340,兰州/中川,国内
8L9924,73G,1.3.5.7,乌鲁木齐/地窝堡,1840,2045,兰州/中川,国内
8L9924,73G,.2.4.6.,乌鲁木齐/地窝堡,1800,2020,兰州/中川,国内
8L9925/6,73G,1234567,昆明/长水,735,935,西安/咸阳,国内
8L9931,73G,1234567,昆明/长水,840,935,德宏/芒市,国内
8L9932,73G,1234567,德宏/芒市,900,955,昆明/长水,国内
8L9937,73G,1234567,昆明/长水,1755,2010,温州/龙湾,国内
8L9938,73G,1234567,温州/龙湾,2100,2355,昆明/长水,国内
8L9939,73G,1234567,昆明/长水,735,940,武汉/天河,国内
8L9940,73G,1234567,济南/遥墙,1230,1355,武汉/天河,国内
8L9945/6,73G,....5.7,昆明/长水,1500,1755,太原/武宿,国内
8L9945/6,73G,..3....,昆明/长水,1500,1755,太原/武宿,国内
8L9945/6,73G,12.4.6.,昆明/长水,1500,1755,太原/武宿,国内
8L9949,73G,1.34567,昆明/长水,1330,1610,济南/遥墙,国内
8L9949,73G,.2.....,昆明/长水,1355,1635,济南/遥墙,国内
8L9950,73G,1234567,大连/周水子,1900,2010,济南/遥墙,国内
8L9953/4,73G,1234567,丽江/三义,1750,1850,西双版纳/嘎洒,国内
8L9955/6,73G,1234567,昆明/长水,655,745,丽江/三义,国内
8L9959,73G,1234567,昆明/长水,1440,1640,武汉/天河,国内
8L9960,73G,1234567,青岛/流亭,2000,2155,武汉/天河,国内
8L9961,73G,1234567,西双版纳/嘎洒,1110,1200,大理/荒草坝,国内
8L9962,73G,1234567,大理/荒草坝,1230,1320,西双版纳/嘎洒,国内
8L9965,73G,1234567,西双版纳/嘎洒,1930,2030,丽江/三义,国内
8L9966,73G,1234567,丽江/三义,2100,2200,西双版纳/嘎洒,国内
8L9969/70,73G,.234.67,昆明/长水,1050,1300,武汉/天河,国内
8L9969/70,73G,1...5..,昆明/长水,1050,1255,武汉/天河,国内
8L9971,73G,.2.4.6.,昆明/长水,1900,2050,海口/美兰,国内
8L9972,73G,.2.4.6.,海口/美兰,2145,2325,昆明/长水,国内
8L9973,73G,1234567,昆明/长水,1555,1755,长沙/黄花,国内
8L9974,73G,1234567,福州/长乐,2145,2300,长沙/黄花,国内
8L9975/6,73G,1234567,昆明/长水,740,855,成都/双流,国内
8L9977,73G,1.3.5.7,昆明/长水,1900,2115,厦门/高崎,国内
8L9978,73G,1.3.5.7,厦门/高崎,2205,25,昆明/长水,国内
8L9979,73G,1234567,昆明/长水,830,1020,长沙/黄花,国内
8L9980,73G,123.567,福州/长乐,1305,1415,长沙/黄花,国内
8L9980,73G,...4...,福州/长乐,1305,1415,长沙/黄花,国内
8L9981,73G,1234567,昆明/长水,730,925,三亚/凤凰,国内
8L9982,73G,1234567,三亚/凤凰,1005,1155,昆明/长水,国内
8L9983,73G,1234567,昆明/长水,745,850,贵阳/龙洞堡,国内
8L9984,73G,1234567,南京/禄口,1205,1425,贵阳/龙洞堡,国内
8L9987,73G,1234567,昆明/长水,1510,1715,南昌/昌北,国内
8L9988,73G,1234567,宁波/栎社,1950,2105,南昌/昌北,国内
8L9989,73G,1.3.5.7,昆明/长水,1055,1315,郑州/新郑,国内
8L9989/90,73G,.2.4.6.,昆明/长水,1055,1315,郑州/新郑,国内
8L9990,73G,1.3.5.7,哈尔滨/太平,1725,2010,郑州/新郑,国内
8L9991/2,73G,.2.4.6.,昆明/长水,710,810,迪庆/香格里拉,国内
8L9995,73G,1234567,昆明/长水,700,935,杭州/萧山,国内
8L9996,73G,1234567,杭州/萧山,1105,1405,昆明/长水,国内
8L9997,73G,1234567,昆明/长水,2100,2155,普洱/思茅,国内
8L9998,73G,1234567,普洱/思茅,2155,2250,昆明/长水,国内
8Y205/6,73F,.23456.,上海/浦东,300,450,Osaka/Japan,国际
8Y205/6,73F,1.....7,上海/浦东,300,450,Osaka/Japan,国际
8Y207,73F,.23456.,北京/首都,815,935,烟台/蓬莱,国际
8Y208,73F,.23456.,Seoul/South Korea,2135,2310,北京/首都,国际
8Y215,73F,.23456.,大连/周水子,1410,1610,Osaka/Japan,国际
8Y216,73F,.23456.,Osaka/Japan,1725,2010,大连/周水子,国际
8Y9001,73F,1234567,长沙/黄花,140,225,武汉/天河,国内
8Y9002,73F,1234567,南京/禄口,555,710,武汉/天河,国内
8Y9003/4,73F,1......,沈阳/桃仙,100,220,潍坊,国内
8Y9005,73F,0.234567,石家庄/正定,240,400,南京/禄口,国内
8Y9006,73F,0.234567,南京/禄口,550,650,武汉/天河,国内
8Y9007,73F,0.234567,昆明/长水,200,310,重庆/江北,国内
8Y9008,73F,0.234567,南京/禄口,320,555,昆明/长水,国内
8Y9009,73F,0.234567,上海/浦东,330,420,南京/禄口,国内
8Y9010,73F,0.234567,南京/禄口,530,625,上海/浦东,国内
8Y9011,73F,12....7,厦门/高崎,100,145,福州/长乐,国内
8Y9012,73F,1....67,南京/禄口,400,515,福州/长乐,国内
8Y9015,73F,1234567,武汉/天河,315,410,南京/禄口,国内
8Y9016,73F,1......,南京/禄口,605,705,武汉/天河,国内
8Y9017,73F,0.234567,天津/滨海,30,230,上海/浦东,国内
8Y9018,73F,0.234567,上海/浦东,650,905,天津/滨海,国内
8Y9019/20,73F,1......,潍坊,300,410,南京/禄口,国内
8Y9019/20,73F,0.234567,潍坊,300,410,南京/禄口,国内
8Y9021,73F,1234567,北京/首都,250,510,上海/浦东,国内
8Y9022,73F,.2.....,上海/浦东,435,655,北京/首都,国内
8Y9022,73F,...4...,上海/浦东,435,655,北京/首都,国内
8Y9022,73F,.....6.,上海/浦东,435,700,北京/首都,国内
8Y9022,73F,1.....7,上海/浦东,545,815,北京/首都,国内
8Y9022,73F,..3.5..,上海/浦东,425,655,北京/首都,国内
8Y9023/4,73F,......7,厦门/高崎,245,420,南京/禄口,国内
8Y9025,73F,1234567,广州/白云,300,520,上海/浦东,国内
8Y9026,73F,1234567,上海/浦东,525,750,广州/白云,国内
8Y9027/8,73F,1234567,沈阳/桃仙,215,420,南京/禄口,国内
8Y9029,73F,1......,厦门/高崎,105,225,上海/浦东,国内
8Y9029,73F,.23456.,厦门/高崎,40,210,上海/浦东,国内
8Y9030,73F,1......,南京/禄口,500,630,厦门/高崎,国内
8Y9030,73F,.23456.,上海/浦东,855,1025,厦门/高崎,国内
8Y9031,73F,1234567,北京/首都,2115,2320,上海/浦东,国内
8Y9032,73F,1234567,上海/浦东,2340,200,北京/首都,国内
8Y9033,73F,1234567,西安/咸阳,100,215,武汉/天河,国内
8Y9034,73F,1......,武汉/天河,730,850,西安/咸阳,国内
8Y9034,73F,0.234567,南京/禄口,650,850,西安/咸阳,国内
8Y9035,73F,12345..,广州/白云,2110,2325,上海/浦东,国内
8Y9036,73F,12345..,上海/浦东,2335,155,广州/白云,国内
8Y9037,73F,1......,深圳/宝安,200,405,南京/禄口,国内
8Y9037/8,73F,0.234567,深圳/宝安,230,430,南京/禄口,国内
8Y9038,73F,1......,南京/禄口,345,555,深圳/宝安,国内
8Y9039,73F,1......,成都/双流,200,405,南京/禄口,国内
8Y9039,73F,0.234567,成都/双流,100,300,南京/禄口,国内
8Y9040,73F,0.234567,南京/禄口,655,920,成都/双流,国内
8Y9040,73F,1......,南京/禄口,425,630,成都/双流,国内
8Y9041,73F,..3456.,福州/长乐,240,350,南京/禄口,国内
8Y9042,73F,.2345..,南京/禄口,610,725,福州/长乐,国内
8Y9043,73F,1234567,西安/咸阳,100,140,郑州/新郑,国内
8Y9045,73F,0.234567,北京/首都,230,420,南京/禄口,国内
8Y9045,73F,1......,北京/首都,230,420,南京/禄口,国内
8Y9046,73F,0.234567,南京/禄口,505,645,北京/首都,国内
8Y9046,73F,1......,南京/禄口,505,645,北京/首都,国内
8Y9047/8,73F,1......,广州/白云,220,415,南京/禄口,国内
8Y9047/8,73F,0.234567,广州/白云,220,415,南京/禄口,国内
8Y9049,73F,1234567,长春/龙嘉,40,235,济南/遥墙,国内
8Y9050,73F,1234567,南京/禄口,630,845,长春/龙嘉,国内
8Y9051/2,73F,1234567,广州/白云,850,1100,郑州/新郑,国内
8Y9055/6,73F,1234567,成都/双流,600,740,郑州/新郑,国内
8Y9057/8,73F,1234567,西安/咸阳,815,855,郑州/新郑,国内
8Y9059/60,73F,1234567,沈阳/桃仙,930,1140,郑州/新郑,国内
9C8801/2,320,1234567,上海/浦东,1840,2150,三亚/凤凰,国内
9C8803,320,1234567,上海/虹桥,805,925,厦门/高崎,国内
9C8804,320,1234567,厦门/高崎,950,1125,上海/虹桥,国内
9C8805/6,320,1234567,上海/浦东,2030,2255,桂林/两江,国内
9C8807/8,320,1234567,上海/虹桥,1420,1545,厦门/高崎,国内
9C8813/4,320,1234567,上海/虹桥,710,905,天津/滨海,国内
9C8815,320,1234567,上海/虹桥,700,825,厦门/高崎,国内
9C8816,320,1234567,厦门/高崎,850,1020,上海/虹桥,国内
9C8819,320,1234567,上海/虹桥,720,950,珠海/金湾,国内
9C8820,320,1234567,珠海/金湾,1030,1245,上海/虹桥,国内
9C8821/2,320,1234567,上海/浦东,730,850,青岛/流亭,国内
9C8825/6,320,1234567,上海/虹桥,645,935,三亚/凤凰,国内
9C8829,320,1.345..,上海/虹桥,725,950,常德/桃花源,国内
9C8829/30,320,.2...67,上海/虹桥,1420,1640,常德/桃花源,国内
9C8830,320,1.345..,昆明/长水,1915,2055,常德/桃花源,国内
9C8833,320,1234567,上海/浦东,1700,1840,厦门/高崎,国内
9C8834,320,1234567,厦门/高崎,1920,2040,上海/浦东,国内
9C8835/6,320,1234567,上海/虹桥,715,935,广州/白云,国内
9C8837/8,320,1234567,上海/虹桥,1155,1325,厦门/高崎,国内
9C8839/40,320,1234567,上海/浦东,725,940,沈阳/桃仙,国内
9C8841,320,1234567,上海/浦东,1435,1630,大连/周水子,国内
9C8842,320,1234567,大连/周水子,1710,1850,上海/浦东,国内
9C8843/4,320,1234567,上海/浦东,735,920,大连/周水子,国内
9C8847/8,320,1234567,上海/虹桥,735,1050,兰州/中川,国内
9C8849,320,1234567,上海/浦东,1245,1505,沈阳/桃仙,国内
9C8850,320,1234567,沈阳/桃仙,1545,1755,上海/浦东,国内
9C8851,320,1234567,上海/虹桥,2000,2115,福州/长乐,国内
9C8852,320,1234567,福州/长乐,2145,2250,上海/虹桥,国内
9C8853/4,320,1234567,上海/虹桥,1950,2125,青岛/流亭,国内
9C8855/6,320,1234567,上海/虹桥,1310,1525,广州/白云,国内
9C8857,320,1234567,上海/浦东,2040,2225,大连/周水子,国内
9C8858,320,1234567,大连/周水子,2305,50,上海/浦东,国内
9C8859/60,320,1234567,上海/浦东,710,950,哈尔滨/太平,国内
9C8863/4,320,1234567,上海/虹桥,2010,2145,厦门/高崎,国内
9C8865/6,320,12.4.6.,上海/虹桥,1315,1830,乌鲁木齐/地窝堡,国内
9C8867/8,320,1234567,上海/浦东,1350,1620,重庆/江北,国内
9C8869/70,320,1234567,上海/浦东,1525,1815,哈尔滨/太平,国内
9C8877/8,320,1234567,上海/浦东,2135,2350,沈阳/桃仙,国内
9C8885/6,320,1.3..6.,上海/浦东,845,1120,贵阳/龙洞堡,国内
9C8885/6,320,.2.4...,上海/浦东,940,1225,贵阳/龙洞堡,国内
9C8889/90,320,.2.45.7,上海/浦东,845,1040,Takamatsu/Japan,国际
9C8897/8,320,1234567,上海/浦东,725,955,重庆/江北,国内
9C8901,320,1234567,上海/虹桥,1705,1945,绵阳/南郊,国内
9C8902,320,1234567,绵阳/南郊,2025,2250,上海/虹桥,国内
9C8903/4,320,1234567,上海/虹桥,725,920,石家庄/正定,国内
9C8905/6,320,.23.56.,石家庄/正定,1520,1800,福州/长乐,国内
9C8911/2,320,1234567,上海/浦东,1715,2005,南宁/吴圩,国内
9C8919/20,320,1234567,杭州/萧山,1100,1315,沈阳/桃仙,国内
9C8931/2,320,1234567,上海/虹桥,1735,2000,广州/白云,国内
9C8933/4,320,1234567,上海/浦东,1730,1950,沈阳/桃仙,国内
9C8935/6,320,1234567,上海/浦东,1405,1635,长春/龙嘉,国内
9C8941/2,320,1234567,上海/虹桥,2020,2145,泉州/晋江,国内
9C8943/4,320,1234567,上海/虹桥,720,905,长沙/黄花,国内
9C8947/8,320,1234567,上海/虹桥,1325,1545,西安/咸阳,国内
9C8949/50,320,1234567,上海/浦东,1935,2200,深圳/宝安,国内
9C8957/8,320,1234567,上海/虹桥,1845,2045,揭阳/潮汕,国内
9C8963/4,320,1234567,上海/虹桥,1425,1620,天津/滨海,国内
9C8965/6,320,1234567,上海/浦东,1135,1425,哈尔滨/太平,国内
9C8967/8,320,1234567,上海/浦东,2040,2250,张家界/荷花,国内
9C8969/70,320,1..4..7,上海/虹桥,1235,1435,石家庄/正定,国内
